Customer ID,Churn,Churn Category,Churn Reason,Churn Score,Customer Status,Satisfaction Score
8563-OYMQY,0,Not Churned,Not Churned,23,Stayed,5
3400-ESFUW,1,Competitor,Competitor offered more data,69,Churned,1
0748-RDGGM,1,Price,Long distance charges,82,Churned,2
6416-JNVRK,0,Not Churned,Not Churned,56,Stayed,5
8727-XDPUD,0,Not Churned,Not Churned,68,Stayed,3
6821-BUXUX,1,Competitor,Competitor made better offer,65,Churned,1
8280-MQRQN,1,Dissatisfaction,Network reliability,69,Churned,3
7267-FRMJW,0,Not Churned,Not Churned,46,Stayed,3
6894-LFHLY,1,Competitor,Competitor made better offer,90,Churned,1
1106-HRLKZ,0,Not Churned,Not Churned,34,Stayed,5
8290-YWKHZ,1,Competitor,Competitor made better offer,90,Churned,3
3930-ZGWVE,0,Not Churned,Not Churned,68,Joined,3
7089-XXAYG,0,Not Churned,Not Churned,72,Stayed,5
4640-UHDOS,1,Competitor,Competitor had better devices,91,Churned,1
1346-UFHAX,0,Not Churned,Not Churned,78,Stayed,3
6437-UDQJM,0,Not Churned,Not Churned,62,Stayed,3
2115-BFTIW,1,Dissatisfaction,Product dissatisfaction,75,Churned,1
1494-EJZDW,0,Not Churned,Not Churned,74,Stayed,5
1766-GKNMI,0,Not Churned,Not Churned,69,Stayed,3
8755-IWJHN,0,Not Churned,Not Churned,21,Stayed,3
8961-QDZZJ,0,Not Churned,Not Churned,70,Stayed,5
2636-OHFMN,1,Price,Long distance charges,90,Churned,2
3955-JBZZM,0,Not Churned,Not Churned,80,Stayed,3
9158-VCTQB,1,Price,Extra data charges,96,Churned,1
6719-OXYBR,0,Not Churned,Not Churned,51,Stayed,3
1837-YQUCE,0,Not Churned,Not Churned,55,Stayed,3
1328-EUZHC,0,Not Churned,Not Churned,30,Stayed,4
3398-FSHON,1,Competitor,Competitor made better offer,94,Churned,2
3714-JTVOV,1,Attitude,Attitude of support person,94,Churned,1
9927-DSWDF,0,Not Churned,Not Churned,68,Stayed,3
2754-XBHTB,1,Competitor,Competitor made better offer,96,Churned,2
5248-YGIJN,0,Not Churned,Not Churned,21,Stayed,3
3298-QEICA,0,Not Churned,Not Churned,73,Stayed,4
0234-TEVTT,0,Not Churned,Not Churned,21,Stayed,3
6581-NQCBA,1,Other,Don't know,78,Churned,1
3717-FDJFU,0,Not Churned,Not Churned,75,Stayed,3
9050-QLROH,1,Competitor,Competitor made better offer,89,Churned,1
7153-OANIO,1,Other,Moved,79,Churned,1
1960-UYCNN,0,Not Churned,Not Churned,23,Stayed,3
4694-PHWFW,0,Not Churned,Not Churned,40,Stayed,4
6651-AZVTJ,1,Attitude,Attitude of support person,83,Churned,1
4846-WHAFZ,1,Price,Extra data charges,67,Churned,2
1498-DQNRX,0,Not Churned,Not Churned,59,Stayed,4
3926-YZVVX,0,Not Churned,Not Churned,64,Stayed,5
4324-AHJKS,0,Not Churned,Not Churned,23,Stayed,4
1447-GIQMR,1,Competitor,Competitor offered more data,87,Churned,2
9873-MNDKV,0,Not Churned,Not Churned,64,Stayed,3
2316-ESMLS,0,Not Churned,Not Churned,74,Stayed,3
2580-ASVVY,0,Not Churned,Not Churned,33,Stayed,4
5760-WRAHC,0,Not Churned,Not Churned,32,Stayed,3
4065-JJAVA,0,Not Churned,Not Churned,59,Joined,4
1156-ZFYDO,0,Not Churned,Not Churned,38,Joined,3
3034-ZBEQN,1,Dissatisfaction,Product dissatisfaction,90,Churned,2
3050-RLLXC,0,Not Churned,Not Churned,62,Stayed,4
7240-FQLHE,1,Attitude,Attitude of support person,68,Churned,2
7831-QGOXH,1,Other,Don't know,77,Churned,3
2538-OIMXF,0,Not Churned,Not Churned,55,Joined,5
4957-SREEC,0,Not Churned,Not Churned,69,Stayed,5
1047-RNXZV,0,Not Churned,Not Churned,67,Stayed,5
6180-YBIQI,0,Not Churned,Not Churned,61,Stayed,3
5294-CDGWY,1,Other,Don't know,95,Churned,1
5057-LCOUI,1,Attitude,Attitude of support person,94,Churned,3
7976-CICYS,0,Not Churned,Not Churned,76,Stayed,4
8267-KFGYD,0,Not Churned,Not Churned,32,Joined,3
7721-DVEKZ,0,Not Churned,Not Churned,73,Joined,3
7426-RHZGU,0,Not Churned,Not Churned,66,Stayed,3
2330-PQGDQ,0,Not Churned,Not Churned,33,Stayed,5
0052-YNYOT,0,Not Churned,Not Churned,72,Stayed,5
1965-DDBWU,1,Competitor,Competitor made better offer,87,Churned,3
7463-IFMQU,0,Not Churned,Not Churned,76,Stayed,3
8097-VBQTZ,0,Not Churned,Not Churned,65,Stayed,4
3992-YWPKO,1,Competitor,Competitor had better devices,69,Churned,1
9574-BOSMD,0,Not Churned,Not Churned,72,Stayed,4
8292-ITGYJ,0,Not Churned,Not Churned,67,Stayed,4
0412-UCCNP,0,Not Churned,Not Churned,33,Stayed,3
4641-FROLU,0,Not Churned,Not Churned,30,Stayed,4
1088-CNNKB,0,Not Churned,Not Churned,56,Stayed,3
5383-MMTWC,1,Dissatisfaction,Limited range of services,91,Churned,3
8086-OVPWV,1,Competitor,Competitor made better offer,91,Churned,1
1098-TDVUQ,0,Not Churned,Not Churned,66,Joined,3
5027-QPKTE,1,Competitor,Competitor had better devices,82,Churned,1
4546-FOKWR,0,Not Churned,Not Churned,27,Stayed,5
9750-BOOHV,0,Not Churned,Not Churned,60,Stayed,4
7927-AUXBZ,1,Attitude,Attitude of support person,76,Churned,2
5811-IWXYM,0,Not Churned,Not Churned,25,Stayed,5
8605-ITULD,0,Not Churned,Not Churned,31,Joined,3
9432-RUVSL,0,Not Churned,Not Churned,75,Stayed,3
5451-MHQOF,0,Not Churned,Not Churned,78,Stayed,3
0420-HLGXF,0,Not Churned,Not Churned,58,Stayed,3
3580-GICBM,0,Not Churned,Not Churned,51,Stayed,3
8034-RYTVV,0,Not Churned,Not Churned,30,Stayed,4
0230-UBYPQ,0,Not Churned,Not Churned,48,Stayed,3
9540-JYROE,1,Competitor,Competitor offered higher download speeds,75,Churned,1
6776-TLWOI,1,Price,Price too high,93,Churned,1
3130-ICDUP,0,Not Churned,Not Churned,40,Joined,4
0970-ETWGE,1,Competitor,Competitor had better devices,91,Churned,2
8017-UVSZU,0,Not Churned,Not Churned,72,Stayed,5
4188-FRABG,0,Not Churned,Not Churned,22,Stayed,4
2929-ERCFZ,1,Competitor,Competitor had better devices,80,Churned,1
5108-ADXWO,1,Competitor,Competitor made better offer,75,Churned,1
8035-BUYVG,1,Attitude,Attitude of support person,67,Churned,1
0784-GTUUK,0,Not Churned,Not Churned,66,Stayed,4
6518-LGAOV,1,Other,Don't know,92,Churned,1
8663-UPDGF,0,Not Churned,Not Churned,55,Stayed,4
4847-TAJYI,0,Not Churned,Not Churned,75,Stayed,3
8714-EUHJO,1,Dissatisfaction,Poor expertise of online support,83,Churned,2
4710-FDUIZ,1,Competitor,Competitor offered more data,67,Churned,2
0617-FHSGK,1,Price,Extra data charges,90,Churned,2
4826-TZEVA,0,Not Churned,Not Churned,52,Stayed,3
6656-JWRQX,0,Not Churned,Not Churned,57,Joined,4
8178-EYZUO,1,Price,Extra data charges,70,Churned,1
0825-CPPQH,0,Not Churned,Not Churned,72,Stayed,4
8606-OEGQZ,0,Not Churned,Not Churned,78,Stayed,4
2013-SGDXK,1,Competitor,Competitor offered more data,78,Churned,1
6439-GTPCA,1,Competitor,Competitor made better offer,90,Churned,1
5298-GSTLM,0,Not Churned,Not Churned,66,Stayed,4
2828-SLQPF,0,Not Churned,Not Churned,62,Stayed,3
7404-JLKQG,0,Not Churned,Not Churned,47,Joined,3
3870-SPZSI,0,Not Churned,Not Churned,54,Stayed,5
7470-DYNOE,0,Not Churned,Not Churned,35,Stayed,5
6754-LZUKA,0,Not Churned,Not Churned,64,Stayed,3
7396-VJUZB,0,Not Churned,Not Churned,57,Stayed,5
1657-DYMBM,0,Not Churned,Not Churned,61,Stayed,3
2800-VEQXM,0,Not Churned,Not Churned,21,Joined,3
1555-DJEQW,1,Price,Price too high,73,Churned,1
8051-HJRLT,1,Attitude,Attitude of service provider,82,Churned,3
3244-DCJWY,1,Competitor,Competitor had better devices,89,Churned,1
0623-GDISB,0,Not Churned,Not Churned,27,Joined,3
5201-FRKKS,0,Not Churned,Not Churned,64,Stayed,4
7730-IUTDZ,1,Dissatisfaction,Network reliability,68,Churned,1
1814-DKOLC,0,Not Churned,Not Churned,24,Stayed,3
1792-UXAFY,1,Dissatisfaction,Service dissatisfaction,89,Churned,1
5063-IUOKK,0,Not Churned,Not Churned,41,Stayed,5
0567-GGCAC,0,Not Churned,Not Churned,71,Stayed,3
3372-CDXFJ,0,Not Churned,Not Churned,59,Stayed,5
6538-POCHL,0,Not Churned,Not Churned,21,Stayed,3
7964-YESJC,0,Not Churned,Not Churned,45,Stayed,3
7410-OIEDU,0,Not Churned,Not Churned,38,Stayed,3
9314-IJWSQ,0,Not Churned,Not Churned,80,Stayed,3
0848-SOMKO,0,Not Churned,Not Churned,66,Stayed,3
9495-SKLKD,0,Not Churned,Not Churned,63,Stayed,5
9555-SAHUZ,0,Not Churned,Not Churned,23,Stayed,3
8857-CUPFQ,0,Not Churned,Not Churned,20,Stayed,3
2410-CIYFZ,0,Not Churned,Not Churned,77,Joined,3
5472-CVMDX,0,Not Churned,Not Churned,45,Stayed,3
2977-CEBSX,0,Not Churned,Not Churned,74,Stayed,4
6013-BHCAW,0,Not Churned,Not Churned,40,Stayed,4
8739-XNIKG,0,Not Churned,Not Churned,54,Stayed,4
4647-MUZON,0,Not Churned,Not Churned,20,Stayed,3
6288-CHQJB,0,Not Churned,Not Churned,57,Stayed,4
4307-KTUMW,1,Attitude,Attitude of service provider,68,Churned,1
4572-DVCGN,1,Competitor,Competitor made better offer,85,Churned,3
0533-BNWKF,1,Competitor,Competitor made better offer,91,Churned,1
0702-PGIBZ,1,Competitor,Competitor made better offer,91,Churned,2
6645-MXQJT,0,Not Churned,Not Churned,43,Joined,3
1544-JJMYL,0,Not Churned,Not Churned,60,Stayed,3
0308-GIQJT,0,Not Churned,Not Churned,54,Stayed,4
1535-VTJOQ,0,Not Churned,Not Churned,56,Stayed,5
5539-HIVAK,0,Not Churned,Not Churned,80,Stayed,4
7707-PYBBH,0,Not Churned,Not Churned,52,Stayed,4
7876-BEUTG,0,Not Churned,Not Churned,57,Stayed,4
5781-BKHOP,0,Not Churned,Not Churned,20,Stayed,3
5067-XJQFU,0,Not Churned,Not Churned,74,Stayed,5
4146-SVFUD,0,Not Churned,Not Churned,77,Joined,4
7349-ALMUX,0,Not Churned,Not Churned,27,Stayed,4
1196-AMORA,1,Competitor,Competitor offered more data,87,Churned,1
3451-VAWLI,0,Not Churned,Not Churned,43,Stayed,4
3533-UVMOM,0,Not Churned,Not Churned,43,Stayed,3
4660-IRIBM,0,Not Churned,Not Churned,33,Stayed,4
1574-DYCWE,0,Not Churned,Not Churned,69,Stayed,4
4587-NUKOX,1,Attitude,Attitude of support person,74,Churned,1
2240-HSJQD,0,Not Churned,Not Churned,55,Stayed,5
4983-CCWMC,0,Not Churned,Not Churned,39,Joined,4
9309-BZGNT,0,Not Churned,Not Churned,43,Stayed,3
3733-ZEECP,0,Not Churned,Not Churned,34,Stayed,5
2621-UDNLU,0,Not Churned,Not Churned,56,Joined,3
0617-AQNWT,1,Competitor,Competitor made better offer,66,Churned,1
4737-HOBAX,0,Not Churned,Not Churned,52,Stayed,4
3279-DYZQM,0,Not Churned,Not Churned,63,Stayed,4
1767-TGTKO,0,Not Churned,Not Churned,41,Stayed,4
5813-UECBU,1,Competitor,Competitor made better offer,79,Churned,2
0549-CYCQN,0,Not Churned,Not Churned,59,Stayed,5
9036-CSKBW,0,Not Churned,Not Churned,24,Stayed,3
3774-VBNXY,0,Not Churned,Not Churned,51,Stayed,5
0224-NIJLP,0,Not Churned,Not Churned,32,Stayed,4
5373-SFODM,1,Dissatisfaction,Product dissatisfaction,82,Churned,2
3320-VEOYC,0,Not Churned,Not Churned,78,Stayed,3
9518-XXBXE,0,Not Churned,Not Churned,41,Stayed,4
0924-BJCRC,0,Not Churned,Not Churned,44,Stayed,3
4742-TXUEX,0,Not Churned,Not Churned,43,Stayed,4
1038-RQOST,0,Not Churned,Not Churned,32,Stayed,3
5743-KHMNA,0,Not Churned,Not Churned,27,Stayed,5
9117-SHLZX,1,Dissatisfaction,Poor expertise of phone support,72,Churned,3
7279-NMVJC,0,Not Churned,Not Churned,70,Stayed,4
0201-MIBOL,0,Not Churned,Not Churned,69,Stayed,3
8441-SHIPE,0,Not Churned,Not Churned,34,Stayed,3
2257-BOVXD,0,Not Churned,Not Churned,36,Stayed,3
5061-PBXFW,0,Not Churned,Not Churned,51,Stayed,3
7055-HNEOJ,0,Not Churned,Not Churned,48,Joined,4
2277-DJJDL,0,Not Churned,Not Churned,40,Stayed,3
6233-HXJMX,0,Not Churned,Not Churned,32,Stayed,3
9378-FXTIZ,1,Dissatisfaction,Network reliability,95,Churned,3
2968-SSGAA,1,Competitor,Competitor offered more data,77,Churned,1
7109-MFBYV,0,Not Churned,Not Churned,68,Stayed,3
5028-HTLJB,1,Price,Long distance charges,91,Churned,1
7916-VCCPB,0,Not Churned,Not Churned,22,Stayed,3
9779-DPNEJ,0,Not Churned,Not Churned,42,Stayed,5
2592-HODOV,0,Not Churned,Not Churned,66,Stayed,4
8207-DMRVL,0,Not Churned,Not Churned,51,Stayed,3
1930-WNXSB,0,Not Churned,Not Churned,36,Stayed,5
2378-YIZKA,0,Not Churned,Not Churned,65,Stayed,3
1555-HAPSU,0,Not Churned,Not Churned,59,Stayed,5
1582-RAFML,1,Competitor,Competitor had better devices,88,Churned,1
1777-JYQPJ,0,Not Churned,Not Churned,77,Joined,4
2171-UDMFD,0,Not Churned,Not Churned,42,Stayed,4
4450-DLLMH,0,Not Churned,Not Churned,43,Joined,3
2955-BJZHG,1,Competitor,Competitor had better devices,77,Churned,1
0822-GAVAP,1,Competitor,Competitor made better offer,65,Churned,1
7636-OWBPG,0,Not Churned,Not Churned,27,Stayed,3
3519-ZKXGG,1,Competitor,Competitor offered more data,79,Churned,2
6727-IOTLZ,0,Not Churned,Not Churned,52,Stayed,3
8562-GHPPI,0,Not Churned,Not Churned,22,Joined,5
0953-LGOVU,0,Not Churned,Not Churned,75,Stayed,4
8058-INTPH,1,Competitor,Competitor made better offer,71,Churned,3
0529-ONKER,1,Attitude,Attitude of support person,96,Churned,3
6050-FFXES,0,Not Churned,Not Churned,34,Stayed,5
6741-EGCBI,0,Not Churned,Not Churned,53,Stayed,3
8800-ZKRFW,0,Not Churned,Not Churned,51,Stayed,4
2176-OSJUV,0,Not Churned,Not Churned,69,Stayed,3
6164-HXUGH,0,Not Churned,Not Churned,31,Stayed,3
6705-LXORM,0,Not Churned,Not Churned,24,Stayed,4
5859-HZYLF,0,Not Churned,Not Churned,58,Stayed,5
3766-EJLFL,0,Not Churned,Not Churned,80,Stayed,4
3858-XHYJO,0,Not Churned,Not Churned,41,Stayed,4
7008-LZVOZ,0,Not Churned,Not Churned,46,Stayed,5
7521-YXVZY,0,Not Churned,Not Churned,77,Joined,5
9681-OXGVC,1,Competitor,Competitor made better offer,85,Churned,3
4282-ACRXS,0,Not Churned,Not Churned,33,Stayed,3
2851-STERV,0,Not Churned,Not Churned,59,Stayed,4
4489-SNOJF,1,Other,Don't know,83,Churned,1
4203-QGNZA,0,Not Churned,Not Churned,54,Stayed,5
8150-QUDFX,0,Not Churned,Not Churned,64,Joined,3
0419-YAAPX,0,Not Churned,Not Churned,71,Stayed,4
8388-DMKAE,0,Not Churned,Not Churned,37,Stayed,5
2824-MYYBN,0,Not Churned,Not Churned,29,Stayed,4
5565-FILXA,1,Other,Don't know,96,Churned,2
0093-XWZFY,1,Competitor,Competitor had better devices,93,Churned,1
4369-HTUIF,1,Attitude,Attitude of service provider,90,Churned,2
8806-EAGWC,1,Dissatisfaction,Network reliability,78,Churned,2
6651-RLGGM,0,Not Churned,Not Churned,52,Stayed,5
5117-IFGPS,0,Not Churned,Not Churned,67,Stayed,3
0017-IUDMW,0,Not Churned,Not Churned,52,Stayed,3
3977-QCRSL,0,Not Churned,Not Churned,66,Stayed,4
5583-SXDAG,1,Other,Don't know,90,Churned,3
3096-YXENJ,0,Not Churned,Not Churned,25,Stayed,5
5066-GFJMM,0,Not Churned,Not Churned,48,Joined,5
8096-LOIST,0,Not Churned,Not Churned,38,Stayed,5
2372-HWUHI,1,Other,Don't know,76,Churned,3
5049-GLYVG,1,Price,Long distance charges,90,Churned,1
8807-OPMBM,0,Not Churned,Not Churned,42,Stayed,5
1073-XXCZD,0,Not Churned,Not Churned,79,Stayed,4
9039-RBEEE,1,Price,Price too high,80,Churned,1
6134-KWTBV,0,Not Churned,Not Churned,67,Stayed,4
0670-KDOMA,0,Not Churned,Not Churned,69,Joined,4
3439-GVUSX,0,Not Churned,Not Churned,80,Joined,3
9944-AEXBM,0,Not Churned,Not Churned,26,Stayed,3
6506-EYCNH,0,Not Churned,Not Churned,41,Stayed,4
1852-XEMDW,0,Not Churned,Not Churned,30,Stayed,4
5671-RQRLP,0,Not Churned,Not Churned,30,Stayed,4
2845-KDHVX,0,Not Churned,Not Churned,31,Stayed,5
4290-BSXUX,1,Competitor,Competitor offered more data,87,Churned,1
5499-ECUTN,0,Not Churned,Not Churned,73,Stayed,4
5816-JMLGY,0,Not Churned,Not Churned,28,Stayed,5
4652-ODEVH,0,Not Churned,Not Churned,57,Stayed,5
5590-YRFJT,1,Other,Don't know,94,Churned,3
1346-PJWTK,0,Not Churned,Not Churned,70,Stayed,3
4361-FEBGN,0,Not Churned,Not Churned,43,Stayed,5
7951-VRDVK,0,Not Churned,Not Churned,64,Stayed,4
1670-SVOWZ,1,Competitor,Competitor had better devices,91,Churned,1
8212-DJRCH,0,Not Churned,Not Churned,66,Stayed,4
2160-GPFXD,0,Not Churned,Not Churned,49,Stayed,3
5480-HPRRX,1,Attitude,Attitude of support person,74,Churned,3
1832-PEUTS,0,Not Churned,Not Churned,68,Stayed,4
8161-QYMTT,0,Not Churned,Not Churned,22,Stayed,5
6961-VCPMC,1,Competitor,Competitor offered more data,75,Churned,3
3550-SAHFP,1,Price,Price too high,66,Churned,2
2911-UREFD,1,Dissatisfaction,Lack of self-service on Website,67,Churned,1
3096-JRDSO,1,Competitor,Competitor made better offer,75,Churned,1
6103-BOCOU,0,Not Churned,Not Churned,28,Stayed,3
8263-OKETD,0,Not Churned,Not Churned,29,Stayed,5
8182-BJDSI,1,Attitude,Attitude of service provider,90,Churned,1
9512-PHSMG,0,Not Churned,Not Churned,71,Stayed,3
9351-LZYGF,0,Not Churned,Not Churned,38,Stayed,3
0237-YFUTL,0,Not Churned,Not Churned,21,Stayed,3
8414-MYSHR,1,Dissatisfaction,Network reliability,78,Churned,1
1813-JLKWR,0,Not Churned,Not Churned,31,Stayed,5
9474-PHLYD,1,Dissatisfaction,Network reliability,68,Churned,1
6652-YFFJO,0,Not Churned,Not Churned,80,Stayed,5
5762-TJXGK,0,Not Churned,Not Churned,21,Stayed,4
6725-TPKJO,0,Not Churned,Not Churned,41,Stayed,3
2651-ZCBXV,0,Not Churned,Not Churned,73,Stayed,3
3737-GCSPV,1,Competitor,Competitor had better devices,92,Churned,1
5498-IBWPI,0,Not Churned,Not Churned,59,Stayed,3
7814-LEEVE,0,Not Churned,Not Churned,54,Joined,5
2710-WYVXG,0,Not Churned,Not Churned,41,Joined,4
3865-ZYKAD,0,Not Churned,Not Churned,59,Stayed,3
8760-ZRHKE,0,Not Churned,Not Churned,65,Stayed,4
4130-MZLCC,0,Not Churned,Not Churned,54,Stayed,3
7245-NIIWQ,0,Not Churned,Not Churned,40,Joined,5
6358-LYNGM,1,Other,Moved,84,Churned,3
3946-JEWRQ,0,Not Churned,Not Churned,72,Stayed,5
5995-WWKKG,0,Not Churned,Not Churned,31,Stayed,5
0533-UCAAU,0,Not Churned,Not Churned,40,Stayed,5
3039-MJSLN,0,Not Churned,Not Churned,46,Joined,3
3211-AAPKX,0,Not Churned,Not Churned,42,Stayed,3
3761-FLYZI,0,Not Churned,Not Churned,64,Stayed,5
8774-GSBUN,0,Not Churned,Not Churned,46,Stayed,5
3458-IDMFK,0,Not Churned,Not Churned,74,Stayed,3
1618-CFHME,1,Other,Don't know,86,Churned,1
1696-MZVAU,0,Not Churned,Not Churned,21,Stayed,3
8132-YPVBX,0,Not Churned,Not Churned,80,Stayed,5
5168-MSWXT,0,Not Churned,Not Churned,44,Stayed,5
6711-FLDFB,1,Competitor,Competitor had better devices,68,Churned,1
8374-XGEJJ,1,Dissatisfaction,Product dissatisfaction,87,Churned,1
9839-ETQOE,0,Not Churned,Not Churned,72,Stayed,3
8017-LXHFA,1,Competitor,Competitor made better offer,95,Churned,2
7729-JTEEC,0,Not Churned,Not Churned,49,Joined,5
3295-YVUSR,0,Not Churned,Not Churned,47,Joined,3
3776-EKTKM,1,Dissatisfaction,Service dissatisfaction,96,Churned,3
1113-IUJYX,1,Competitor,Competitor offered higher download speeds,84,Churned,1
0895-LMRSF,0,Not Churned,Not Churned,50,Stayed,4
6609-MXJHJ,0,Not Churned,Not Churned,35,Stayed,3
7881-INRLC,1,Competitor,Competitor offered more data,70,Churned,1
1442-OKRJE,0,Not Churned,Not Churned,80,Stayed,4
6848-HJTXY,0,Not Churned,Not Churned,28,Stayed,3
4277-UDIEF,0,Not Churned,Not Churned,50,Stayed,3
4818-DRBQT,1,Attitude,Attitude of support person,83,Churned,3
9553-DLCLU,0,Not Churned,Not Churned,27,Stayed,3
7530-HDYDS,1,Attitude,Attitude of support person,70,Churned,2
5176-LDKUH,0,Not Churned,Not Churned,75,Stayed,4
8266-VBFQL,0,Not Churned,Not Churned,35,Stayed,3
5206-XZZQI,0,Not Churned,Not Churned,73,Stayed,4
1212-GLHMD,0,Not Churned,Not Churned,37,Joined,4
0178-SZBHO,0,Not Churned,Not Churned,76,Stayed,3
3481-JHUZH,0,Not Churned,Not Churned,49,Stayed,5
1872-EBWSC,0,Not Churned,Not Churned,66,Stayed,4
0439-IFYUN,0,Not Churned,Not Churned,62,Stayed,4
1834-WULEG,0,Not Churned,Not Churned,58,Stayed,4
9248-OJYKK,1,Competitor,Competitor made better offer,95,Churned,3
1474-JUWSM,0,Not Churned,Not Churned,62,Stayed,3
6583-KQJLK,0,Not Churned,Not Churned,70,Stayed,3
0254-FNMCI,0,Not Churned,Not Churned,37,Stayed,4
7908-QCBCA,1,Competitor,Competitor had better devices,65,Churned,1
1169-WCVAK,0,Not Churned,Not Churned,63,Stayed,3
9948-YPTDG,1,Competitor,Competitor offered more data,85,Churned,1
1092-WPIVQ,0,Not Churned,Not Churned,55,Stayed,4
6351-SCJKT,0,Not Churned,Not Churned,46,Joined,3
5198-HQAEN,0,Not Churned,Not Churned,44,Stayed,4
4237-RLAQD,1,Attitude,Attitude of support person,94,Churned,2
3179-GBRWV,0,Not Churned,Not Churned,23,Stayed,4
1991-VOPLL,0,Not Churned,Not Churned,61,Stayed,4
1452-UZOSF,0,Not Churned,Not Churned,21,Stayed,3
3540-RZJYU,1,Dissatisfaction,Lack of self-service on Website,90,Churned,1
8868-GAGIO,0,Not Churned,Not Churned,44,Stayed,3
1078-TDCRN,0,Not Churned,Not Churned,27,Joined,5
9046-DQMTP,0,Not Churned,Not Churned,75,Stayed,3
2208-NKVVH,0,Not Churned,Not Churned,51,Stayed,4
4285-GYRQC,1,Attitude,Attitude of support person,89,Churned,2
5321-NTRKC,0,Not Churned,Not Churned,56,Stayed,5
4373-VVHQL,0,Not Churned,Not Churned,59,Joined,4
6221-AVQYL,1,Price,Price too high,78,Churned,1
5982-XMDEX,0,Not Churned,Not Churned,46,Stayed,3
2408-TZMJL,1,Dissatisfaction,Network reliability,90,Churned,1
1958-RNRKS,0,Not Churned,Not Churned,45,Stayed,4
8950-MTZNV,0,Not Churned,Not Churned,75,Joined,5
5899-OUVKV,0,Not Churned,Not Churned,42,Stayed,3
8550-XSXUQ,0,Not Churned,Not Churned,39,Stayed,4
4522-XRWWI,0,Not Churned,Not Churned,62,Stayed,3
0902-XKXPN,0,Not Churned,Not Churned,78,Stayed,3
2888-ADFAO,0,Not Churned,Not Churned,30,Stayed,4
7762-ONLJY,0,Not Churned,Not Churned,51,Stayed,3
4837-PZTIC,0,Not Churned,Not Churned,45,Stayed,3
0415-MOSGF,1,Attitude,Attitude of support person,76,Churned,2
8631-XVRZL,0,Not Churned,Not Churned,70,Stayed,4
9919-FZDED,0,Not Churned,Not Churned,63,Stayed,3
2718-YSKCS,0,Not Churned,Not Churned,56,Stayed,5
6345-FZOQH,0,Not Churned,Not Churned,54,Stayed,5
7740-KKCXF,0,Not Churned,Not Churned,21,Stayed,4
1251-STYSZ,0,Not Churned,Not Churned,20,Stayed,4
0866-QLSIR,1,Attitude,Attitude of support person,75,Churned,2
0607-MVMGC,0,Not Churned,Not Churned,63,Stayed,3
5375-XLDOF,0,Not Churned,Not Churned,51,Stayed,4
8023-QHAIO,0,Not Churned,Not Churned,66,Stayed,3
9786-IJYDL,0,Not Churned,Not Churned,76,Stayed,4
9620-ENEJV,0,Not Churned,Not Churned,52,Stayed,3
6859-RKMZJ,0,Not Churned,Not Churned,21,Stayed,3
5299-SJCZT,1,Dissatisfaction,Network reliability,73,Churned,3
0895-UADGO,0,Not Churned,Not Churned,66,Stayed,3
2451-YMUXS,0,Not Churned,Not Churned,67,Stayed,3
0337-CNPZE,1,Price,Price too high,85,Churned,2
6036-TTFYU,0,Not Churned,Not Churned,79,Stayed,3
2187-LZGPL,1,Attitude,Attitude of service provider,68,Churned,2
5641-DMBFJ,0,Not Churned,Not Churned,69,Stayed,4
6585-WCEWR,0,Not Churned,Not Churned,41,Stayed,3
7445-WMRBW,0,Not Churned,Not Churned,29,Stayed,4
4198-VFOEA,0,Not Churned,Not Churned,30,Stayed,3
4781-ZXYGU,0,Not Churned,Not Churned,40,Joined,3
5989-OMNJE,0,Not Churned,Not Churned,70,Stayed,4
9661-ACXBS,1,Competitor,Competitor made better offer,89,Churned,1
7382-DFJTU,0,Not Churned,Not Churned,44,Stayed,4
1895-QTKDO,0,Not Churned,Not Churned,20,Joined,5
6370-ZVHDV,0,Not Churned,Not Churned,71,Stayed,4
5339-PXDVH,0,Not Churned,Not Churned,70,Stayed,3
1784-BXEFA,0,Not Churned,Not Churned,43,Stayed,3
3806-DXQOM,1,Attitude,Attitude of service provider,95,Churned,2
2239-CGBUZ,0,Not Churned,Not Churned,63,Stayed,3
1217-VASWC,0,Not Churned,Not Churned,65,Stayed,4
2400-XIWIO,0,Not Churned,Not Churned,80,Stayed,3
9317-WZPGV,1,Price,Extra data charges,77,Churned,3
2580-ATZSQ,0,Not Churned,Not Churned,36,Stayed,3
6734-CKRSM,0,Not Churned,Not Churned,65,Joined,3
7137-NAXML,0,Not Churned,Not Churned,63,Stayed,4
5688-KZTSN,1,Competitor,Competitor made better offer,73,Churned,1
9495-REDIY,0,Not Churned,Not Churned,29,Stayed,3
