Customer ID,City,State,Country,Zip Code,Latitude,Longitude,Lat Long,Population
0930-EHUZA,Calpine,California,United States,96124,39.672813,-120.456699,"39.672813, -120.456699",322
5181-OABFK,Rescue,California,United States,95672,38.724322,-120.991237,"38.724322, -120.991237",3815
7813-TKCVO,Oak Park,California,United States,91377,34.19225,-118.776874,"34.19225, -118.776874",14814
1699-UOTXU,Big Oak Flat,California,United States,95305,37.818589,-120.256995,"37.818589, -120.256995",167
1548-FEHVL,Weed,California,United States,96094,41.465121,-122.380947,"41.465121, -122.380947",5896
0128-MKWSG,Stevenson Ranch,California,United States,91381,34.364153,-118.615583,"34.364153, -118.615583",9937
4293-ETKAP,Litchfield,California,United States,96117,40.507272,-120.338228,"40.507272, -120.338228",385
9788-HNGUT,Cabazon,California,United States,92230,33.929812,-116.76058,"33.929812, -116.76058",2355
5223-UZAVK,Thornton,California,United States,95686,38.157794,-121.520223,"38.157794, -121.520223",1472
7602-MVRMB,Fish Camp,California,United States,93623,37.483535,-119.679414,"37.483535, -119.679414",77
7219-TLZHO,Montebello,California,United States,90640,34.015217,-118.109962,"34.015217, -118.109962",62425
2568-BRGYX,Dixon,California,United States,95620,38.392821,-121.799917,"38.392821, -121.799917",18529
8468-EHYJA,Palo Verde,California,United States,92266,33.3249,-114.758334,"33.3249, -114.758334",291
1452-KIOVK,Los Angeles,California,United States,90007,34.027337,-118.28515,"34.027337, -118.28515",45025
0114-PEGZZ,Round Mountain,California,United States,96084,40.923558,-122.059933,"40.923558, -122.059933",459
5393-HJZSM,San Francisco,California,United States,94129,37.797526,-122.464531,"37.797526, -122.464531",2240
5996-NRVXR,Los Alamitos,California,United States,90720,33.79499,-118.065591,"33.79499, -118.065591",21343
6683-VLCTZ,San Diego,California,United States,92129,32.961064,-117.134917,"32.961064, -117.134917",47224
5832-EXGTT,Burbank,California,United States,91501,34.188339,-118.300942,"34.188339, -118.300942",18112
2696-NARTR,Corona Del Mar,California,United States,92625,33.600987,-117.862734,"33.600987, -117.862734",13422
0848-ZGQIJ,Saratoga,California,United States,95070,37.257772,-122.051824,"37.257772, -122.051824",30589
5331-RGMTT,Point Arena,California,United States,95468,38.911299,-123.609588,"38.911299, -123.609588",1352
7632-YUTXB,Stinson Beach,California,United States,94970,37.921137,-122.657562,"37.921137, -122.657562",781
6199-IWKGC,Benton,California,United States,93512,37.653947,-118.231443,"37.653947, -118.231443",340
3585-ISXZP,Indio,California,United States,92201,33.713891,-116.237257,"33.713891, -116.237257",56307
8085-MSNLK,San Jose,California,United States,95124,37.257063,-121.923037,"37.257063, -121.923037",45257
3523-BRGUW,Los Altos,California,United States,94022,37.349546,-122.134356,"37.349546, -122.134356",18486
7079-QRCBC,Sacramento,California,United States,95864,38.585826,-121.376263,"38.585826, -121.376263",23362
9480-BQJEI,Sacramento,California,United States,95837,38.691607,-121.602284,"38.691607, -121.602284",264
0661-XEYAN,Nevada City,California,United States,95959,39.333737,-120.858667,"39.333737, -120.858667",17269
4942-VZZOM,Tupman,California,United States,93276,35.316263,-119.402559,"35.316263, -119.402559",236
7853-GVUDZ,Los Angeles,California,United States,90004,34.076259,-118.310715,"34.076259, -118.310715",67852
4000-VGMQP,Pollock Pines,California,United States,95726,38.733908,-120.453416,"38.733908, -120.453416",8577
0623-EJQEG,Murphys,California,United States,95247,38.147852,-120.440124,"38.147852, -120.440124",4353
7112-OPOTK,Fort Bidwell,California,United States,96112,41.932207,-120.135941,"41.932207, -120.135941",231
9281-OFDMF,Meadow Valley,California,United States,95956,39.937017,-121.058043,"39.937017, -121.058043",301
0936-NQLJU,Mokelumne Hill,California,United States,95245,38.304194,-120.592431,"38.304194, -120.592431",2718
3987-KQDDU,Sonoma,California,United States,95476,38.25485,-122.461799,"38.25485, -122.461799",34314
1498-NHTLT,Citrus Heights,California,United States,95621,38.69549,-121.307864,"38.69549, -121.307864",41636
0772-GYEQQ,Lodi,California,United States,95240,38.123544,-121.159078,"38.123544, -121.159078",45755
6967-PEJLL,San Diego,California,United States,92129,32.961064,-117.134917,"32.961064, -117.134917",47224
3474-BAFSJ,West Hollywood,California,United States,90069,34.093781,-118.381061,"34.093781, -118.381061",20408
8699-ASUFO,Nuevo,California,United States,92567,33.82769,-117.102244,"33.82769, -117.102244",7344
5442-PPTJY,Arcadia,California,United States,91006,34.137319,-118.029837,"34.137319, -118.029837",30028
3378-AJRAO,Garden Grove,California,United States,92840,33.787165,-117.931889,"33.787165, -117.931889",50641
3301-VKTGC,Huron,California,United States,93234,36.217864,-120.080117,"36.217864, -120.080117",6918
0625-AFOHS,Ferndale,California,United States,95536,40.4785,-124.301372,"40.4785, -124.301372",2965
0862-PRCBS,San Francisco,California,United States,94132,37.722302,-122.491129,"37.722302, -122.491129",26297
9840-DVNDC,Lancaster,California,United States,93536,34.741406,-118.38111,"34.741406, -118.38111",49309
9225-BZLNZ,Los Angeles,California,United States,90033,34.050198,-118.210946,"34.050198, -118.210946",49431
4578-PHJYZ,Orland,California,United States,95963,39.748037,-122.302169,"39.748037, -122.302169",13706
1010-DIAUQ,San Diego,California,United States,92122,32.85723,-117.209774,"32.85723, -117.209773",34902
6202-DYYFX,West Covina,California,United States,91792,34.024405,-117.898722,"34.024405, -117.898722",31622
9224-VTYID,Walnut Grove,California,United States,95690,38.240419,-121.587535,"38.240419, -121.587535",2344
0133-BMFZO,Alhambra,California,United States,91803,34.074736,-118.145959,"34.074736, -118.145959",30635
1676-MQAOA,North Hollywood,California,United States,91606,34.187599,-118.387125,"34.187599, -118.387125",45358
6210-KBBPI,West Covina,California,United States,91790,34.066964,-117.937007,"34.066964, -117.937007",44099
5515-AKOAJ,Hawaiian Gardens,California,United States,90716,33.830431,-118.074071,"33.830431, -118.074071",14852
5481-NTDOH,Whittier,California,United States,90603,33.945318,-117.992066,"33.945318, -117.992066",19109
2623-DRYAM,Jamul,California,United States,91935,32.695681,-116.798386,"32.695681, -116.798386",8759
2659-VXMWZ,Newport Coast,California,United States,92657,33.603282,-117.821841,"33.603282, -117.821841",5597
7982-VCELR,Ramona,California,United States,92065,33.044541,-116.833922,"33.044541, -116.833922",33104
5928-QLDHB,San Fernando,California,United States,91340,34.286131,-118.435969,"34.286131, -118.435969",33389
7716-YTYHG,Oxnard,California,United States,93030,34.223244,-119.18012,"34.223244, -119.18012",79736
7614-QVWQL,Costa Mesa,California,United States,92627,33.645672,-117.922613,"33.645672, -117.922613",62069
8111-RKSPX,Santa Rosa,California,United States,95401,38.460517,-122.790335,"38.460517, -122.790335",36125
5799-JRCZO,North San Juan,California,United States,95960,39.423046,-120.984472,"39.423046, -120.984472",565
3794-NFNCH,Bella Vista,California,United States,96008,40.722733,-122.109666,"40.722733, -122.109666",899
9554-DFKIC,Villa Park,California,United States,92861,33.817473,-117.810462,"33.817473, -117.810462",5935
6016-LVTJQ,Long Beach,California,United States,90805,33.864622,-118.179626,"33.864622, -118.179626",91664
8405-IGQFX,Bridgeport,California,United States,93517,38.184583,-119.286558,"38.184583, -119.286558",826
0899-WZRSD,Marina Del Rey,California,United States,90292,33.977468,-118.445475,"33.977468, -118.445475",18058
3645-DEYGF,Northridge,California,United States,91325,34.236683,-118.517588,"34.236683, -118.517588",32307
8337-MSSXB,Trabuco Canyon,California,United States,92679,33.631119,-117.567346,"33.631119, -117.567346",32268
9099-FTUHS,Grass Valley,California,United States,95945,39.194539,-120.988066,"39.194539, -120.988066",23990
9974-JFBHQ,Del Rey,California,United States,93616,36.657462,-119.595293,"36.657462, -119.595293",1965
5461-QKNTN,Catheys Valley,California,United States,95306,37.394411,-120.127262,"37.394411, -120.127262",986
8167-GJLRN,La Crescenta,California,United States,91214,34.239636,-118.245259,"34.239636, -118.245259",29110
9412-GHEEC,Murrieta,California,United States,92563,33.581045,-117.14719,"33.581045, -117.14719",18311
8648-PFRMP,Ferndale,California,United States,95536,40.4785,-124.301372,"40.4785, -124.301372",2965
2525-GVKQU,Santa Margarita,California,United States,93453,35.303926,-120.256567,"35.303926, -120.256567",2687
0406-BPDVR,Visalia,California,United States,93277,36.303793,-119.375646,"36.303793, -119.375646",44741
0336-KXKFK,Santa Margarita,California,United States,93453,35.303926,-120.256567,"35.303926, -120.256567",2687
1468-DEFNC,San Jose,California,United States,95130,37.277592,-121.986477,"37.277592, -121.986477",13481
0215-BQKGS,Garden Grove,California,United States,92844,33.766476,-117.969795,"33.766476, -117.969795",23481
5649-TJHOV,Davenport,California,United States,95017,37.114335,-122.237162,"37.114335, -122.237162",857
1384-RCUXW,French Gulch,California,United States,96033,40.740138,-122.587476,"40.740138, -122.587476",373
1541-ETJZO,Wheatland,California,United States,95692,39.043387,-121.409837,"39.043387, -121.409837",3600
7534-BFESC,San Diego,California,United States,92122,32.85723,-117.209774,"32.85723, -117.209754",34902
5357-TZHPP,Wheatland,California,United States,95692,39.043387,-121.409837,"39.043387, -121.409837",3600
5844-QVTAT,Irvine,California,United States,92620,33.716136,-117.752574,"33.716136, -117.752574",26419
1397-XKKWR,San Jose,California,United States,95112,37.343827,-121.883119,"37.343827, -121.883119",52334
4118-CEVPF,Redwood City,California,United States,94062,37.410567,-122.297152,"37.410567, -122.297152",25569
7134-MJPDY,Moorpark,California,United States,93021,34.312945,-118.858169,"34.312945, -118.858169",32984
6569-KTMDU,Sacramento,California,United States,95826,38.542532,-121.378826,"38.542532, -121.378826",38818
6736-DHUQI,Fairfax,California,United States,94930,37.971751,-122.611873,"37.971751, -122.611873",8486
5148-HKFIR,Piru,California,United States,93040,34.432843,-118.730106,"34.432843, -118.730106",1459
0374-IOEGQ,Gonzales,California,United States,93926,36.52588,-121.396719,"36.52588, -121.396719",9023
0661-KBKPA,Seaside,California,United States,93955,36.625114,-121.823565,"36.625114, -121.823565",38244
2482-CZGBB,Anaheim,California,United States,92804,33.818,-117.974404,"33.818, -117.974404",81333
0512-FLFDW,Palomar Mountain,California,United States,92060,33.309852,-116.823091,"33.309852, -116.823091",234
6139-ZZRBQ,Granite Bay,California,United States,95746,38.749466,-121.184196,"38.749466, -121.184196",20675
1371-DWPAZ,Redcrest,California,United States,95569,40.363446,-123.835041,"40.363446, -123.835041",400
8375-DKEBR,Hermosa Beach,California,United States,90254,33.86532,-118.396336,"33.86532, -118.396336",18693
6485-QXWWE,Old Station,California,United States,96071,40.656287,-121.428965,"40.656287, -121.428965",182
1223-UNPKS,Wendel,California,United States,96136,40.345949,-120.081187,"40.345949, -120.081187",162
5816-SCGFC,Fullerton,California,United States,92835,33.902211,-117.914922,"33.902211, -117.914922",21157
6060-DRTNL,San Jacinto,California,United States,92583,33.796568,-116.924723,"33.796568, -116.924723",21349
9163-GHAYE,Stockton,California,United States,95204,37.974498,-121.319568,"37.974498, -121.319568",30476
8510-TMWYB,Sacramento,California,United States,95814,38.584505,-121.491956,"38.584505, -121.491956",16599
6372-RFVNS,Placentia,California,United States,92870,33.881158,-117.854783,"33.881158, -117.854783",48170
3647-GMGDH,Jackson,California,United States,95642,38.336216,-120.76901,"38.336216, -120.76901",6202
9079-YEXQJ,Chino,California,United States,91710,33.990646,-117.663025,"33.990646, -117.663025",75319
1576-PFZIW,Bakersfield,California,United States,93301,35.383937,-119.020428,"35.383937, -119.020428",12963
8976-OQHGT,Lomita,California,United States,90717,33.794209,-118.317354,"33.794209, -118.317354",21065
0388-EOPEX,Riverside,California,United States,92503,33.890046,-117.455583,"33.890046, -117.455583",71678
1729-VLAZJ,Santa Barbara,California,United States,93101,34.419203,-119.710008,"34.419203, -119.710008",31727
1273-MTETI,Rancho Cucamonga,California,United States,91737,34.245289,-117.642503,"34.245289, -117.642503",23079
1206-EHBDD,Rodeo,California,United States,94572,38.027218,-122.23463,"38.027218, -122.23463",8506
3410-MHHUM,San Francisco,California,United States,94111,37.801776,-122.402293,"37.801776, -122.402293",3337
3521-SYVOR,San Diego,California,United States,92126,32.886925,-117.152162,"32.886925, -117.152162",74232
6595-YGXIT,Boulder Creek,California,United States,95006,37.171727,-122.142961,"37.171727, -122.142961",10520
0067-DKWBL,San Diego,California,United States,92129,32.961064,-117.134917,"32.961064, -117.134917",47224
3768-NLUBH,Torrance,California,United States,90503,33.840399,-118.353714,"33.840399, -118.353714",41979
1915-OAKWD,Belvedere Tiburon,California,United States,94920,37.885629,-122.46858,"37.885629, -122.46858",13065
6305-YLBMM,Hood,California,United States,95639,38.375325,-121.507935,"38.375325, -121.507935",213
5127-BZENZ,Mcarthur,California,United States,96056,41.10831,-121.360362,"41.10831, -121.360362",1554
3045-XETSH,Lake Hughes,California,United States,93532,34.659579,-118.584212,"34.659579, -118.584212",2771
0431-APWVY,Novato,California,United States,94949,38.067204,-122.524004,"38.067204, -122.524004",13361
1697-LYYYX,Cotati,California,United States,94931,38.326215,-122.718742,"38.326215, -122.718742",7936
2309-OSFEU,Smith River,California,United States,95567,41.950683,-124.097094,"41.950683, -124.097094",2020
0519-DRGTI,Stockton,California,United States,95219,38.029729,-121.387999,"38.029729, -121.387999",19109
0083-PIVIK,Tulelake,California,United States,96134,41.813521,-121.492666,"41.813521, -121.492666",2595
6907-FLBER,Burbank,California,United States,91505,34.174215,-118.345928,"34.174215, -118.345928",29245
9348-YVOMK,Anaheim,California,United States,92802,33.807864,-117.923782,"33.807864, -117.923782",45086
8197-BFWVU,Lake Isabella,California,United States,93240,35.607875,-118.466318,"35.607875, -118.466318",5564
5756-JYOJT,Santa Ana,California,United States,92706,33.765893,-117.881533,"33.765893, -117.881533",37879
7851-WZEKY,Stockton,California,United States,95219,38.029729,-121.387999,"38.029729, -121.387999",19109
0594-UFTUL,Mather,California,United States,95655,38.549822,-121.266725,"38.549822, -121.266725",929
3162-ZJZFU,Mill Creek,California,United States,96061,40.331975,-121.460674,"40.331975, -121.460674",78
8166-ORCHU,Oakland,California,United States,94605,37.758019,-122.138678,"37.758019, -122.138678",42854
5980-BDHPY,Wendel,California,United States,96136,40.345949,-120.081187,"40.345949, -120.081187",162
1439-LCGVL,Los Angeles,California,United States,90035,34.051809,-118.383843,"34.051809, -118.383843",27799
1307-TVUFB,Santa Ynez,California,United States,93460,34.630356,-120.032564,"34.630356, -120.032564",5710
7811-JIVPF,Long Beach,California,United States,90805,33.864622,-118.179626,"33.864622, -118.179626",91664
3604-WLABM,San Diego,California,United States,92104,32.741499,-117.127409,"32.741499, -117.127409",47689
3580-HYCSP,Midway City,California,United States,92655,33.744439,-117.98588,"33.744439, -117.98588",8660
