Customer ID,Phone Service,Multiple Lines,Internet Service,Internet Type,Streaming TV,Streaming Movies,Streaming Music,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data
6416-JNVRK,1,0,1,Cable,0,1,1,0,0,0,0,1
8727-XDPUD,0,0,1,DSL,1,0,0,0,0,0,0,0
6821-BUXUX,1,1,1,Fiber Optic,1,0,0,1,1,0,0,1
8280-MQRQN,1,0,1,Cable,0,0,0,0,0,1,0,1
7267-FRMJW,1,0,0,No internet,0,0,0,0,0,0,0,0
6894-LFHLY,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
1106-HRLKZ,1,0,0,No internet,0,0,0,0,0,0,0,0
8290-YWKHZ,1,1,1,Fiber Optic,1,1,0,0,0,0,0,1
3930-ZGWVE,1,0,0,No internet,0,0,0,0,0,0,0,0
7089-XXAYG,0,0,1,Cable,1,0,0,0,0,1,0,0
4640-UHDOS,1,0,1,DSL,0,1,1,0,0,0,0,1
1346-UFHAX,1,1,1,Fiber Optic,0,0,0,1,0,0,0,0
6437-UDQJM,1,1,1,DSL,1,1,1,1,1,1,0,1
2115-BFTIW,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
1494-EJZDW,1,0,0,No internet,0,0,0,0,0,0,0,0
1766-GKNMI,1,1,1,Fiber Optic,0,1,1,0,0,0,0,1
8755-IWJHN,1,1,1,Fiber Optic,0,1,1,0,1,1,0,1
8961-QDZZJ,1,0,1,Fiber Optic,1,1,1,0,1,0,0,1
2636-OHFMN,0,0,1,DSL,1,1,1,0,1,0,0,1
3955-JBZZM,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
9158-VCTQB,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
6719-OXYBR,1,0,1,Fiber Optic,1,0,0,0,0,1,0,1
1837-YQUCE,0,0,1,DSL,1,1,1,1,0,1,1,1
1328-EUZHC,1,0,0,No internet,0,0,0,0,0,0,0,0
3398-FSHON,1,1,1,Fiber Optic,1,0,0,0,1,0,0,1
3714-JTVOV,1,0,1,Fiber Optic,0,0,0,1,0,0,0,1
9927-DSWDF,1,0,1,Fiber Optic,1,1,1,1,1,0,1,1
2754-XBHTB,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
5248-YGIJN,1,1,1,DSL,1,1,1,1,1,1,1,1
3298-QEICA,0,0,1,DSL,0,0,0,1,0,0,1,1
0234-TEVTT,0,0,1,DSL,0,1,1,1,0,1,0,1
6581-NQCBA,0,0,1,DSL,1,1,1,0,0,0,1,1
3717-FDJFU,1,0,0,No internet,0,0,0,0,0,0,0,0
9050-QLROH,1,1,1,Fiber Optic,0,1,1,0,0,1,0,1
7153-OANIO,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
1960-UYCNN,1,1,1,Fiber Optic,0,1,1,0,1,1,0,1
4694-PHWFW,1,0,0,No internet,0,0,0,0,0,0,0,0
6651-AZVTJ,1,1,1,Fiber Optic,1,1,1,0,0,1,0,0
4846-WHAFZ,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
1498-DQNRX,1,0,0,No internet,0,0,0,0,0,0,0,0
3926-YZVVX,1,0,1,Cable,0,0,0,0,0,0,1,1
4324-AHJKS,1,0,1,DSL,0,0,0,1,0,1,0,1
1447-GIQMR,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
9873-MNDKV,1,0,1,DSL,0,0,0,0,0,0,0,1
2316-ESMLS,0,0,1,DSL,0,0,0,1,0,0,1,1
2580-ASVVY,0,0,1,DSL,1,0,0,1,0,0,1,1
5760-WRAHC,1,0,1,DSL,0,1,1,1,0,1,1,1
4065-JJAVA,1,0,1,DSL,0,0,0,0,1,0,0,0
1156-ZFYDO,1,0,0,No internet,0,0,0,0,0,0,0,0
3034-ZBEQN,0,0,1,DSL,0,0,0,0,1,1,0,1
3050-RLLXC,1,1,1,Cable,1,0,0,1,1,1,1,1
7240-FQLHE,1,1,1,Fiber Optic,1,1,0,0,0,0,1,1
7831-QGOXH,1,1,1,Fiber Optic,1,0,1,0,0,0,0,1
2538-OIMXF,0,0,1,Cable,0,0,0,0,0,0,0,0
4957-SREEC,1,0,0,No internet,0,0,0,0,0,0,0,0
1047-RNXZV,1,0,0,No internet,0,0,0,0,0,0,0,0
6180-YBIQI,0,0,1,DSL,0,0,0,0,0,0,0,1
5294-CDGWY,0,0,1,DSL,1,1,1,1,1,1,0,1
5057-LCOUI,0,0,1,DSL,1,1,1,0,0,1,0,1
7976-CICYS,1,0,0,No internet,0,0,0,0,0,0,0,0
8267-KFGYD,1,0,0,No internet,0,0,0,0,0,0,0,0
7721-DVEKZ,1,0,0,No internet,0,0,0,0,0,0,0,0
7426-RHZGU,1,0,1,Fiber Optic,1,1,1,0,0,0,1,1
2330-PQGDQ,1,1,1,Fiber Optic,0,0,0,0,1,0,1,1
0052-YNYOT,1,0,0,No internet,0,0,0,0,0,0,0,0
1965-DDBWU,1,1,1,Fiber Optic,0,1,1,0,0,0,1,1
7463-IFMQU,1,0,0,No internet,0,0,0,0,0,0,0,0
8097-VBQTZ,1,0,1,Cable,1,0,0,1,1,0,1,1
3992-YWPKO,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
9574-BOSMD,1,1,0,No internet,0,0,0,0,0,0,0,0
8292-ITGYJ,1,1,0,No internet,0,0,0,0,0,0,0,0
0412-UCCNP,1,0,1,DSL,0,0,0,1,0,1,1,1
4641-FROLU,1,0,0,No internet,0,0,0,0,0,0,0,0
1088-CNNKB,1,1,1,DSL,0,1,1,1,1,1,1,1
5383-MMTWC,1,1,1,Fiber Optic,0,1,0,0,0,0,0,1
8086-OVPWV,1,0,1,Fiber Optic,0,1,1,0,0,0,0,0
1098-TDVUQ,1,0,0,No internet,0,0,0,0,0,0,0,0
5027-QPKTE,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
4546-FOKWR,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
9750-BOOHV,0,0,1,DSL,0,0,0,1,0,0,0,1
7927-AUXBZ,1,0,1,Fiber Optic,1,0,0,0,0,0,1,1
5811-IWXYM,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
8605-ITULD,1,0,0,No internet,0,0,0,0,0,0,0,0
9432-RUVSL,1,0,1,Fiber Optic,1,1,1,1,0,1,1,1
5451-MHQOF,1,1,0,No internet,0,0,0,0,0,0,0,0
0420-HLGXF,1,1,1,Fiber Optic,1,1,0,0,0,1,0,1
3580-GICBM,1,1,0,No internet,0,0,0,0,0,0,0,0
8034-RYTVV,1,1,1,Fiber Optic,0,0,0,1,0,1,0,1
0230-UBYPQ,0,0,1,DSL,0,0,0,1,0,0,1,1
9540-JYROE,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
6776-TLWOI,1,0,0,No internet,0,0,0,0,0,0,0,0
3130-ICDUP,1,1,1,Fiber Optic,0,0,0,1,0,0,0,1
0970-ETWGE,1,0,1,Cable,1,1,1,0,0,0,0,1
8017-UVSZU,1,1,1,DSL,0,0,0,0,1,0,0,1
4188-FRABG,1,1,1,Fiber Optic,1,0,0,1,1,1,1,1
2929-ERCFZ,1,0,1,Fiber Optic,1,1,1,0,0,1,0,1
5108-ADXWO,1,0,1,Fiber Optic,0,0,0,1,0,0,0,1
8035-BUYVG,0,0,1,DSL,0,0,0,1,1,1,0,1
0784-GTUUK,1,1,0,No internet,0,0,0,0,0,0,0,0
6518-LGAOV,1,1,1,Fiber Optic,1,1,1,0,0,1,1,1
8663-UPDGF,1,1,1,DSL,1,0,0,1,1,0,0,1
4847-TAJYI,1,0,1,Fiber Optic,1,1,0,0,0,0,0,1
8714-EUHJO,1,1,1,Cable,0,1,1,0,1,0,0,0
4710-FDUIZ,1,1,1,Fiber Optic,1,1,1,0,1,0,0,0
0617-FHSGK,1,1,1,Fiber Optic,0,0,0,0,0,0,0,0
4826-TZEVA,1,0,1,Fiber Optic,0,0,0,0,1,0,0,1
6656-JWRQX,0,0,1,DSL,0,0,0,0,0,0,1,0
8178-EYZUO,1,1,1,Fiber Optic,0,1,1,1,1,0,0,1
0825-CPPQH,1,0,0,No internet,0,0,0,0,0,0,0,0
8606-OEGQZ,1,1,0,No internet,0,0,0,0,0,0,0,0
2013-SGDXK,1,0,1,Fiber Optic,1,0,0,0,1,0,0,0
6439-GTPCA,1,1,1,Cable,0,0,0,0,0,1,1,1
5298-GSTLM,1,1,1,Fiber Optic,1,1,0,1,0,0,0,1
2828-SLQPF,1,0,1,DSL,0,0,0,0,0,0,0,1
7404-JLKQG,1,0,1,Cable,1,0,0,0,0,1,0,1
3870-SPZSI,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
7470-DYNOE,1,0,1,DSL,0,1,1,0,0,1,0,1
6754-LZUKA,1,1,1,DSL,1,1,1,0,1,1,0,1
7396-VJUZB,1,0,1,DSL,0,0,0,0,0,0,0,1
1657-DYMBM,1,0,0,No internet,0,0,0,0,0,0,0,0
2800-VEQXM,1,0,1,Fiber Optic,0,0,0,0,0,1,0,1
1555-DJEQW,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
8051-HJRLT,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
3244-DCJWY,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
0623-GDISB,1,0,1,Cable,0,0,0,1,0,0,0,1
5201-FRKKS,1,0,1,Fiber Optic,0,0,0,1,0,0,0,1
7730-IUTDZ,1,0,1,Fiber Optic,0,0,0,1,0,0,0,1
1814-DKOLC,1,1,0,No internet,0,0,0,0,0,0,0,0
1792-UXAFY,1,0,1,Fiber Optic,1,0,0,0,1,1,0,1
5063-IUOKK,1,0,0,No internet,0,0,0,0,0,0,0,0
0567-GGCAC,1,0,1,DSL,0,0,0,1,1,1,0,1
3372-CDXFJ,1,1,0,No internet,0,0,0,0,0,0,0,0
6538-POCHL,1,0,1,Fiber Optic,0,0,0,0,1,1,0,1
7964-YESJC,1,1,1,DSL,0,0,0,1,1,1,0,1
7410-OIEDU,1,0,1,Fiber Optic,0,0,0,1,0,1,0,1
9314-IJWSQ,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
0848-SOMKO,0,0,1,DSL,0,1,1,1,0,1,1,1
9495-SKLKD,1,1,1,Fiber Optic,0,1,1,0,1,1,0,1
9555-SAHUZ,1,0,1,Cable,0,0,0,1,1,0,0,1
8857-CUPFQ,1,0,0,No internet,0,0,0,0,0,0,0,0
2410-CIYFZ,1,0,0,No internet,0,0,0,0,0,0,0,0
5472-CVMDX,0,0,1,DSL,0,0,0,1,0,1,1,1
2977-CEBSX,1,1,1,DSL,1,1,1,1,1,1,1,1
6013-BHCAW,1,1,1,DSL,1,1,1,0,0,1,1,1
8739-XNIKG,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
4647-MUZON,1,0,1,Fiber Optic,1,1,1,0,0,1,0,1
6288-CHQJB,1,0,1,DSL,0,1,1,1,0,1,1,1
4307-KTUMW,1,1,1,Fiber Optic,0,1,1,1,0,1,0,1
4572-DVCGN,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
0533-BNWKF,1,1,1,Fiber Optic,0,0,0,0,1,1,0,0
0702-PGIBZ,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
6645-MXQJT,1,0,1,Fiber Optic,1,1,1,1,0,0,0,1
1544-JJMYL,1,0,1,DSL,1,0,1,1,0,1,1,1
0308-GIQJT,1,1,1,Fiber Optic,1,1,0,0,1,0,1,1
1535-VTJOQ,1,1,0,No internet,0,0,0,0,0,0,0,0
5539-HIVAK,1,1,0,No internet,0,0,0,0,0,0,0,0
7707-PYBBH,1,0,1,DSL,0,0,0,1,1,0,1,1
7876-BEUTG,1,1,1,DSL,0,0,0,0,0,0,0,1
5781-BKHOP,1,1,1,Fiber Optic,1,0,0,1,1,1,0,1
5067-XJQFU,1,1,1,Fiber Optic,1,1,0,0,1,1,1,1
4146-SVFUD,1,0,1,DSL,0,0,0,0,0,0,0,1
7349-ALMUX,1,0,1,Cable,0,0,0,1,1,1,1,1
1196-AMORA,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
3451-VAWLI,1,0,0,No internet,0,0,0,0,0,0,0,0
3533-UVMOM,1,0,1,DSL,0,1,1,1,1,1,0,1
4660-IRIBM,1,0,1,Fiber Optic,1,0,0,1,0,1,0,1
1574-DYCWE,1,0,0,No internet,0,0,0,0,0,0,0,0
4587-NUKOX,1,0,1,Fiber Optic,0,0,0,1,1,0,0,1
2240-HSJQD,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
4983-CCWMC,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
9309-BZGNT,0,0,1,DSL,0,0,0,0,0,1,0,1
3733-ZEECP,1,0,1,Cable,0,0,0,0,0,0,1,1
2621-UDNLU,1,0,0,No internet,0,0,0,0,0,0,0,0
0617-AQNWT,0,0,1,DSL,0,1,1,1,0,1,1,1
4737-HOBAX,1,1,1,Cable,1,1,1,0,0,1,1,1
3279-DYZQM,1,0,0,No internet,0,0,0,0,0,0,0,0
1767-TGTKO,1,0,1,DSL,0,0,0,0,0,0,0,1
5813-UECBU,1,1,1,Fiber Optic,0,0,0,0,1,1,0,1
0549-CYCQN,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
9036-CSKBW,1,1,1,Fiber Optic,1,1,1,1,1,1,0,1
3774-VBNXY,1,0,0,No internet,0,0,0,0,0,0,0,0
0224-NIJLP,1,0,0,No internet,0,0,0,0,0,0,0,0
5373-SFODM,1,1,1,Fiber Optic,0,1,1,0,0,0,0,1
3320-VEOYC,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
9518-XXBXE,1,0,1,Fiber Optic,0,0,0,1,0,0,0,1
0924-BJCRC,1,1,1,Fiber Optic,0,1,0,0,1,0,0,0
4742-TXUEX,1,0,0,No internet,0,0,0,0,0,0,0,0
1038-RQOST,1,0,0,No internet,0,0,0,0,0,0,0,0
5743-KHMNA,1,1,0,No internet,0,0,0,0,0,0,0,0
9117-SHLZX,1,0,1,DSL,0,0,0,0,0,0,0,1
7279-NMVJC,1,0,0,No internet,0,0,0,0,0,0,0,0
0201-MIBOL,1,1,1,Fiber Optic,1,1,1,1,0,0,0,1
8441-SHIPE,1,1,0,No internet,0,0,0,0,0,0,0,0
2257-BOVXD,1,1,1,DSL,1,0,0,0,0,0,1,1
5061-PBXFW,1,0,1,DSL,0,0,0,1,1,0,1,1
7055-HNEOJ,1,0,1,Cable,0,0,0,0,0,1,1,1
2277-DJJDL,1,1,1,Fiber Optic,1,1,0,0,0,0,1,0
6233-HXJMX,1,1,1,Fiber Optic,0,1,1,0,0,1,0,1
9378-FXTIZ,1,1,1,DSL,1,1,1,0,0,0,0,1
2968-SSGAA,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
7109-MFBYV,1,0,1,Cable,0,0,0,0,0,0,0,1
5028-HTLJB,1,0,0,No internet,0,0,0,0,0,0,0,0
7916-VCCPB,1,0,1,Fiber Optic,0,0,0,0,1,0,0,1
9779-DPNEJ,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
2592-HODOV,1,0,0,No internet,0,0,0,0,0,0,0,0
8207-DMRVL,1,1,1,Fiber Optic,1,1,1,1,1,1,1,0
1930-WNXSB,1,0,1,Fiber Optic,1,1,1,0,1,0,0,1
2378-YIZKA,1,0,1,DSL,1,1,1,1,1,1,1,0
1555-HAPSU,1,1,0,No internet,0,0,0,0,0,0,0,0
1582-RAFML,1,1,1,Cable,0,0,0,0,1,0,1,1
1777-JYQPJ,0,0,1,DSL,0,0,0,0,0,0,0,1
2171-UDMFD,1,0,0,No internet,0,0,0,0,0,0,0,0
4450-DLLMH,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
2955-BJZHG,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
0822-GAVAP,0,0,1,DSL,0,1,1,0,0,0,0,1
7636-OWBPG,0,0,1,DSL,0,0,0,0,1,0,0,1
3519-ZKXGG,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
6727-IOTLZ,1,0,1,Cable,1,1,1,0,1,1,1,1
8562-GHPPI,1,0,0,No internet,0,0,0,0,0,0,0,0
0953-LGOVU,0,0,1,DSL,0,0,0,0,1,0,1,1
8058-INTPH,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
0529-ONKER,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
6050-FFXES,1,1,1,Fiber Optic,1,1,1,0,0,1,1,0
6741-EGCBI,1,1,1,Fiber Optic,0,1,0,1,0,0,0,1
8800-ZKRFW,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
2176-OSJUV,1,1,1,DSL,0,0,1,1,1,0,1,1
6164-HXUGH,1,0,0,No internet,0,0,0,0,0,0,0,0
6705-LXORM,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
5859-HZYLF,1,0,0,No internet,0,0,0,0,0,0,0,0
3766-EJLFL,1,1,1,Fiber Optic,1,1,1,1,0,1,1,1
3858-XHYJO,1,1,1,Fiber Optic,1,1,1,1,0,1,0,1
7008-LZVOZ,1,1,0,No internet,0,0,0,0,0,0,0,0
7521-YXVZY,1,0,0,No internet,0,0,0,0,0,0,0,0
9681-OXGVC,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
4282-ACRXS,0,0,1,Cable,0,0,0,0,0,0,0,1
2851-STERV,1,0,1,DSL,1,1,0,0,0,1,1,1
4489-SNOJF,1,1,1,DSL,1,0,0,1,0,1,1,1
4203-QGNZA,1,0,0,No internet,0,0,0,0,0,0,0,0
8150-QUDFX,1,0,0,No internet,0,0,0,0,0,0,0,0
0419-YAAPX,1,0,1,Fiber Optic,1,0,0,0,1,0,0,1
8388-DMKAE,1,0,0,No internet,0,0,0,0,0,0,0,0
2824-MYYBN,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
5565-FILXA,1,1,1,Fiber Optic,1,1,0,0,0,0,0,1
0093-XWZFY,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
4369-HTUIF,1,0,1,Fiber Optic,1,0,0,1,0,0,0,1
8806-EAGWC,1,0,1,DSL,1,0,1,0,0,0,0,1
6651-RLGGM,1,1,0,No internet,0,0,0,0,0,0,0,0
5117-IFGPS,1,1,1,Fiber Optic,0,1,1,0,0,0,0,1
0017-IUDMW,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
3977-QCRSL,1,0,0,No internet,0,0,0,0,0,0,0,0
5583-SXDAG,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
3096-YXENJ,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
5066-GFJMM,1,0,0,No internet,0,0,0,0,0,0,0,0
8096-LOIST,1,0,1,Cable,0,1,1,0,0,0,0,1
2372-HWUHI,1,0,1,DSL,0,0,0,0,0,0,0,1
5049-GLYVG,1,0,0,No internet,0,0,0,0,0,0,0,0
8807-OPMBM,1,1,0,No internet,0,0,0,0,0,0,0,0
1073-XXCZD,1,1,0,No internet,0,0,0,0,0,0,0,0
9039-RBEEE,0,0,1,Cable,1,0,0,1,1,0,1,1
6134-KWTBV,1,1,0,No internet,0,0,0,0,0,0,0,0
0670-KDOMA,1,0,0,No internet,0,0,0,0,0,0,0,0
3439-GVUSX,0,0,1,DSL,0,0,0,0,0,0,0,1
9944-AEXBM,1,1,1,Fiber Optic,0,1,1,0,0,0,0,1
6506-EYCNH,1,0,0,No internet,0,0,0,0,0,0,0,0
1852-XEMDW,1,1,1,DSL,0,0,0,1,1,1,0,0
5671-RQRLP,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
2845-KDHVX,1,0,1,DSL,0,1,1,0,1,1,1,1
4290-BSXUX,1,1,1,Fiber Optic,0,0,0,0,0,0,1,1
5499-ECUTN,1,0,1,DSL,1,0,0,1,0,1,0,0
5816-JMLGY,1,0,1,DSL,1,1,1,0,1,1,1,1
4652-ODEVH,1,1,0,No internet,0,0,0,0,0,0,0,0
5590-YRFJT,0,0,1,DSL,0,0,0,0,0,0,0,1
1346-PJWTK,1,0,1,Fiber Optic,0,1,1,0,1,1,1,1
4361-FEBGN,1,0,0,No internet,0,0,0,0,0,0,0,0
7951-VRDVK,1,0,1,Cable,1,1,1,1,1,1,1,0
1670-SVOWZ,1,0,1,Fiber Optic,0,1,1,0,1,0,1,0
8212-DJRCH,1,0,1,Fiber Optic,0,1,1,1,0,1,0,1
2160-GPFXD,1,1,1,DSL,0,0,0,1,1,0,1,1
5480-HPRRX,0,0,1,DSL,0,0,0,0,0,0,0,1
1832-PEUTS,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
8161-QYMTT,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
6961-VCPMC,1,0,1,Fiber Optic,0,1,0,0,0,0,0,0
3550-SAHFP,1,1,1,Fiber Optic,0,1,1,0,0,0,0,0
2911-UREFD,0,0,1,DSL,1,1,1,1,0,1,0,1
3096-JRDSO,1,1,1,Fiber Optic,1,1,0,1,0,0,1,1
6103-BOCOU,1,1,1,Fiber Optic,0,0,0,0,0,1,0,1
8263-OKETD,1,1,1,Cable,0,1,1,0,1,0,1,1
8182-BJDSI,1,1,1,Fiber Optic,0,1,1,0,1,0,0,1
9512-PHSMG,1,0,0,No internet,0,0,0,0,0,0,0,0
9351-LZYGF,1,1,1,DSL,0,0,0,1,1,0,1,1
0237-YFUTL,1,1,1,Fiber Optic,1,1,1,1,1,0,1,1
8414-MYSHR,1,0,1,Fiber Optic,1,1,0,0,0,0,0,1
1813-JLKWR,1,0,0,No internet,0,0,0,0,0,0,0,0
9474-PHLYD,1,0,1,DSL,0,1,1,0,0,1,0,1
6652-YFFJO,1,0,1,Cable,1,1,1,0,0,0,0,1
5762-TJXGK,0,0,1,DSL,1,1,1,1,1,1,0,1
6725-TPKJO,1,0,0,No internet,0,0,0,0,0,0,0,0
2651-ZCBXV,1,1,1,Fiber Optic,1,1,1,1,1,0,1,1
3737-GCSPV,1,1,1,Fiber Optic,1,0,0,1,0,0,1,1
5498-IBWPI,1,0,1,Cable,0,0,0,0,0,0,1,1
7814-LEEVE,1,0,0,No internet,0,0,0,0,0,0,0,0
2710-WYVXG,1,0,1,DSL,0,1,1,1,1,0,1,1
3865-ZYKAD,1,1,1,Fiber Optic,0,0,0,1,1,0,0,1
8760-ZRHKE,1,1,1,DSL,1,0,0,1,1,0,0,1
4130-MZLCC,1,0,1,DSL,0,0,0,0,1,0,0,1
7245-NIIWQ,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
6358-LYNGM,1,1,1,Fiber Optic,0,0,1,0,0,0,0,1
3946-JEWRQ,1,1,1,Fiber Optic,1,1,1,0,0,0,0,0
5995-WWKKG,1,0,0,No internet,0,0,0,0,0,0,0,0
0533-UCAAU,1,1,1,DSL,1,0,0,0,1,1,0,1
3039-MJSLN,1,0,0,No internet,0,0,0,0,0,0,0,0
3211-AAPKX,1,1,1,Fiber Optic,1,1,1,0,0,0,1,1
3761-FLYZI,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
8774-GSBUN,1,1,0,No internet,0,0,0,0,0,0,0,0
3458-IDMFK,1,0,0,No internet,0,0,0,0,0,0,0,0
1618-CFHME,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
1696-MZVAU,0,0,1,DSL,0,0,0,0,0,0,0,1
8132-YPVBX,1,0,1,Fiber Optic,0,1,1,0,1,0,0,1
5168-MSWXT,1,0,1,Fiber Optic,1,1,1,0,0,1,0,1
6711-FLDFB,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
8374-XGEJJ,1,1,1,Fiber Optic,1,1,0,0,1,0,0,0
9839-ETQOE,0,0,1,DSL,0,0,0,1,1,1,0,1
8017-LXHFA,1,0,1,Fiber Optic,1,1,0,0,1,0,0,1
7729-JTEEC,1,0,1,DSL,0,0,0,0,0,0,0,1
3295-YVUSR,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
3776-EKTKM,0,0,1,Cable,1,0,0,0,0,0,0,1
1113-IUJYX,1,0,1,Fiber Optic,1,1,1,1,1,0,1,1
0895-LMRSF,1,0,1,Cable,1,1,1,0,0,0,0,0
6609-MXJHJ,1,1,0,No internet,0,0,0,0,0,0,0,0
7881-INRLC,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
1442-OKRJE,1,0,1,Fiber Optic,1,1,1,1,1,1,0,1
6848-HJTXY,1,0,0,No internet,0,0,0,0,0,0,0,0
4277-UDIEF,1,1,1,Cable,1,1,1,1,0,0,1,1
4818-DRBQT,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
9553-DLCLU,1,1,1,DSL,1,1,1,1,1,1,1,1
7530-HDYDS,1,0,1,Fiber Optic,0,0,1,0,1,1,1,1
5176-LDKUH,1,0,1,Fiber Optic,0,0,0,0,1,0,0,1
8266-VBFQL,1,0,1,Fiber Optic,0,1,1,0,0,1,1,1
5206-XZZQI,1,0,1,Fiber Optic,0,0,0,0,1,0,1,0
1212-GLHMD,1,0,1,Fiber Optic,0,1,1,1,0,0,0,1
0178-SZBHO,1,1,1,Fiber Optic,1,0,0,0,1,0,0,1
3481-JHUZH,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
1872-EBWSC,1,0,0,No internet,0,0,0,0,0,0,0,0
0439-IFYUN,1,0,1,Fiber Optic,0,0,0,0,1,0,0,0
1834-WULEG,1,0,0,No internet,0,0,0,0,0,0,0,0
9248-OJYKK,1,1,1,Fiber Optic,0,0,0,0,0,0,0,0
1474-JUWSM,1,1,1,Cable,0,1,1,1,0,0,1,1
6583-KQJLK,1,0,1,Fiber Optic,1,1,1,0,1,0,0,1
0254-FNMCI,1,0,1,Fiber Optic,1,1,1,1,1,1,1,1
7908-QCBCA,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
1169-WCVAK,1,1,1,Fiber Optic,0,0,0,1,1,0,1,1
9948-YPTDG,1,0,1,Fiber Optic,0,0,0,1,1,0,0,0
1092-WPIVQ,1,1,0,No internet,0,0,0,0,0,0,0,0
6351-SCJKT,0,0,1,Cable,0,0,0,1,0,1,1,1
5198-HQAEN,1,0,1,Fiber Optic,1,0,0,0,1,0,1,1
4237-RLAQD,1,0,1,Cable,0,0,0,0,0,0,0,1
3179-GBRWV,1,0,1,DSL,0,1,0,1,1,0,0,1
1991-VOPLL,1,0,0,No internet,0,0,0,0,0,0,0,0
1452-UZOSF,1,1,1,Fiber Optic,1,0,0,1,1,1,1,1
3540-RZJYU,1,0,1,Fiber Optic,1,0,1,1,0,0,0,0
8868-GAGIO,1,1,1,Fiber Optic,0,0,0,1,0,1,0,1
1078-TDCRN,0,0,1,DSL,0,0,0,0,1,0,0,1
9046-DQMTP,1,0,0,No internet,0,0,0,0,0,0,0,0
2208-NKVVH,1,1,0,No internet,0,0,0,0,0,0,0,0
4285-GYRQC,1,0,1,Fiber Optic,1,0,0,0,0,1,0,1
5321-NTRKC,1,1,1,DSL,1,1,1,0,1,1,0,1
4373-VVHQL,1,0,1,DSL,0,0,0,0,0,0,0,0
6221-AVQYL,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
5982-XMDEX,1,1,0,No internet,0,0,0,0,0,0,0,0
2408-TZMJL,1,1,1,Fiber Optic,1,1,1,1,1,1,0,1
1958-RNRKS,1,1,1,DSL,0,0,0,0,0,0,0,0
8950-MTZNV,1,0,1,DSL,0,0,0,0,0,0,0,1
5899-OUVKV,1,0,1,Fiber Optic,1,1,1,0,1,0,0,1
8550-XSXUQ,1,1,1,Cable,0,1,1,0,1,1,0,1
4522-XRWWI,1,1,1,Cable,1,1,1,1,0,0,1,1
0902-XKXPN,1,0,0,No internet,0,0,0,0,0,0,0,0
2888-ADFAO,1,0,0,No internet,0,0,0,0,0,0,0,0
