Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Long Distance Charges,Total Extra Data Charges,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Payment Method,Paperless Billing
4800-VHZKI,19.9,19.9,56.53,0.0,36.63,0,0,36.63,3351,Credit Card,1
5842-POCOP,88.9,454.15,662.0,0.0,207.85,0,27,41.57,4356,Mailed Check,1
0626-QXNGV,24.15,1776.45,4511.01,0.0,2734.56,0,0,37.98,5613,Credit Card,1
5726-CVNYA,19.85,146.6,283.32,0.0,136.72,0,0,17.09,3260,Credit Card,1
6119-SPUDB,38.25,1755.35,1755.35,0.0,0.0,0,2,0.0,2653,Credit Card,0
5549-ZGHFB,24.95,1261.45,2376.45,0.0,1115.0,0,0,22.3,6019,Credit Card,0
4121-AGSIN,24.5,1497.9,3602.78,9.22,2114.1,0,0,36.45,4455,Credit Card,1
4686-GEFRM,98.7,6858.9,10025.7,0.0,3166.8,0,42,45.24,5582,Bank Withdrawal,1
0236-HFWSV,93.35,1444.65,2178.6,0.0,733.95,0,15,48.93,5264,Bank Withdrawal,1
5199-FPUSP,34.05,1113.95,1113.95,0.0,0.0,0,12,0.0,3044,Credit Card,0
2263-SFSQZ,24.95,1222.25,2081.6,0.0,859.35,0,0,16.85,5461,Credit Card,1
2378-VTKDH,104.35,6578.55,7136.9,0.0,558.35,0,7,8.59,4073,Bank Withdrawal,1
6890-PFRQX,69.5,1199.4,1419.18,0.0,219.78,0,8,12.21,4466,Mailed Check,0
4999-IEZLT,29.45,1983.15,1983.15,0.0,0.0,0,15,0.0,5112,Credit Card,0
9522-ZSINC,19.95,253.8,349.09,0.0,95.29,0,0,7.33,2252,Bank Withdrawal,1
9529-OFXHY,87.75,1242.2,1449.2,0.0,207.0,0,59,13.8,5415,Bank Withdrawal,1
2027-CWDNU,85.6,1601.5,2106.22,0.0,504.72,0,28,28.04,5968,Bank Withdrawal,1
8106-GWQOK,60.0,2193.2,2193.2,0.0,0.0,0,25,0.0,2187,Bank Withdrawal,1
1049-FYSYG,35.65,646.05,646.05,0.0,0.0,0,23,0.0,5977,Credit Card,1
8515-OCTJS,24.75,692.1,1185.85,0.0,493.75,0,0,19.75,4931,Credit Card,0
9348-ROUAI,90.3,5194.05,7970.0,0.0,2775.95,0,24,47.05,4617,Credit Card,0
6941-PMGEP,80.0,412.5,602.45,40.0,219.95,10,42,43.99,3937,Bank Withdrawal,1
8490-BXHEO,80.55,1411.65,2109.87,0.0,698.22,0,14,38.79,5137,Credit Card,1
5846-NEQVZ,70.85,4973.4,5145.93,0.0,172.53,0,58,2.43,5328,Credit Card,1
7771-CFQRQ,63.8,3007.25,4500.07,0.0,1412.82,80,57,30.06,5144,Bank Withdrawal,0
4585-HETAI,73.75,325.45,519.37,0.0,193.92,0,58,48.48,5026,Bank Withdrawal,1
3887-PBQAO,25.9,1216.6,2228.65,0.0,1012.05,0,0,22.49,5741,Credit Card,1
1891-FZYSA,89.95,6143.15,7373.82,6.79,1127.46,110,4,16.34,6363,Bank Withdrawal,1
6908-VVYHM,90.65,5931.0,7330.6,0.0,1289.6,110,2,19.84,6358,Bank Withdrawal,1
0479-HMSWA,105.45,2715.3,2779.78,0.0,64.48,0,19,2.48,5980,Bank Withdrawal,1
8642-GVWRF,79.7,165.0,222.72,0.0,57.72,0,26,28.86,3039,Bank Withdrawal,0
7872-BAAZR,19.55,1007.9,2614.33,0.0,1606.43,0,0,30.31,4670,Bank Withdrawal,0
2883-ILGWO,104.9,5913.95,7833.1,1.69,1830.84,90,15,32.12,5838,Bank Withdrawal,1
8969-PRHFK,19.65,411.25,436.81,0.0,25.56,0,0,1.42,4695,Credit Card,0
2522-WLNSF,64.2,2106.3,2525.52,0.0,419.22,0,23,12.33,2225,Bank Withdrawal,0
4236-XPXAV,99.15,465.05,511.2,0.0,46.15,0,25,9.23,2283,Mailed Check,1
1602-IJQQE,75.35,338.1,454.54,0.0,116.44,0,9,29.11,2220,Bank Withdrawal,0
0222-CNVPT,48.8,2555.05,2555.05,0.0,0.0,0,19,0.0,4865,Credit Card,1
7188-CBBBA,95.5,6153.85,8033.05,0.0,1799.2,80,6,27.68,6153,Bank Withdrawal,1
5348-CAGXB,89.55,1021.75,1422.07,0.0,400.32,0,22,33.36,2325,Bank Withdrawal,1
9711-FJTBX,85.85,4793.8,5436.68,0.0,642.88,0,10,11.48,5058,Credit Card,1
2002-MZHWP,20.5,20.5,46.62,0.0,26.12,0,0,26.12,3820,Credit Card,0
2519-LBNQL,104.35,6339.45,7675.22,41.23,1377.0,0,15,22.95,4040,Bank Withdrawal,1
8637-XJIVR,78.95,927.35,1311.43,0.0,304.08,80,56,25.34,5806,Bank Withdrawal,1
5150-ITWWB,94.85,335.75,449.09,0.0,113.34,0,28,37.78,4496,Bank Withdrawal,1
3934-HXCFZ,99.25,2186.4,2628.0,0.0,441.6,0,7,19.2,5338,Bank Withdrawal,1
5135-GRQJV,114.5,8331.95,8735.15,0.0,403.2,0,19,5.6,6051,Mailed Check,1
5787-KXGIY,19.3,1304.8,1492.72,0.0,187.92,0,0,2.61,4035,Credit Card,0
7526-IVLYU,19.65,68.35,175.12,0.0,106.77,0,0,35.59,4852,Credit Card,1
9026-LHEVG,40.75,359.4,379.4,0.0,0.0,20,21,0.0,2973,Bank Withdrawal,0
5167-ZFFMM,90.85,90.85,99.41,0.0,8.56,0,24,8.56,3424,Credit Card,1
7776-QGYJC,81.5,3107.3,4693.82,0.0,1586.52,0,76,40.68,2042,Bank Withdrawal,1
2599-CZABP,44.6,641.25,1270.55,0.0,629.3,0,19,44.95,4612,Bank Withdrawal,0
6546-OPBBH,23.95,1216.35,3386.4,0.0,2170.05,0,0,42.55,5895,Credit Card,1
7531-GQHME,20.05,265.45,732.97,0.0,467.52,0,0,38.96,4996,Credit Card,0
1769-GRUIK,71.1,1247.75,1447.43,0.0,49.68,150,26,2.76,4911,Bank Withdrawal,1
2361-FJWNO,36.0,1382.9,1512.9,0.0,0.0,130,12,0.0,5323,Credit Card,0
9576-SYUHJ,91.15,3369.25,3871.28,17.5,469.53,50,69,12.69,3194,Bank Withdrawal,1
4476-OSWTN,110.55,7610.1,8182.8,0.0,572.7,0,14,8.3,4887,Mailed Check,1
9013-AQORL,45.55,2108.35,2108.35,0.0,0.0,0,48,0.0,4106,Credit Card,0
5712-AHQNN,91.65,3954.1,5095.75,0.0,1141.65,0,12,26.55,3826,Bank Withdrawal,1
1820-TQVEV,69.55,69.55,118.98,0.0,49.43,0,48,49.43,3042,Bank Withdrawal,1
0363-SVHYR,86.85,6263.8,6981.61,0.0,717.81,0,59,10.11,6452,Bank Withdrawal,0
5651-CPDND,46.0,492.1,627.2,0.0,135.1,0,14,13.51,3903,Credit Card,0
9053-EJUNL,89.2,3645.75,5359.39,2.21,1715.85,0,16,41.85,3259,Bank Withdrawal,1
3404-JNXAX,80.75,4116.9,5624.46,0.0,1507.56,0,27,29.56,6032,Bank Withdrawal,1
4795-WRNVT,65.1,2586.0,3048.4,0.0,462.4,0,26,11.56,3885,Credit Card,0
9831-BPFRI,89.55,3474.45,4851.93,0.0,1377.48,0,30,35.32,3849,Bank Withdrawal,1
9769-TSBZE,66.0,4891.5,6154.0,0.0,1172.5,90,57,16.75,5265,Bank Withdrawal,0
9620-QJREV,20.55,1013.05,2998.8,0.0,1985.75,0,0,42.25,3313,Credit Card,0
8087-LGYHQ,94.05,811.65,951.42,0.0,139.77,0,14,15.53,3475,Bank Withdrawal,1
2904-GGUAZ,84.05,6052.25,7215.05,0.0,1162.8,0,52,16.15,5515,Bank Withdrawal,1
4468-KAZHE,60.0,1259.35,1438.95,0.0,179.6,0,16,8.98,2399,Bank Withdrawal,1
0704-VCUMB,20.25,1278.8,1940.99,5.15,667.34,0,0,10.94,5974,Credit Card,0
5651-WYIPH,49.85,865.75,1606.09,0.0,740.34,0,23,41.13,3283,Credit Card,1
9279-CJEOJ,95.4,2025.1,2810.5,0.0,785.4,0,16,37.4,5691,Bank Withdrawal,1
6029-WTIPC,101.1,3744.05,5152.27,0.0,1408.22,0,19,38.06,4424,Bank Withdrawal,1
9308-ANMVE,55.3,2654.05,3840.8,0.0,1186.75,0,17,25.25,5491,Bank Withdrawal,1
3806-YAZOV,18.8,56.0,75.83,0.0,19.83,0,0,6.61,3010,Credit Card,0
4023-RTIQM,50.4,1580.1,1580.1,0.0,0.0,0,21,0.0,2166,Credit Card,1
1285-OKIPP,79.9,79.9,103.1,0.0,23.2,0,21,23.2,3394,Bank Withdrawal,0
8559-CIZFV,77.5,1625.0,2055.58,18.39,368.97,80,14,17.57,5353,Mailed Check,0
0383-CLDDA,85.35,5897.4,7171.83,0.0,1274.43,0,28,18.47,6499,Credit Card,1
6518-KZXCB,25.25,566.5,671.88,0.0,105.38,0,0,4.79,3403,Credit Card,0
6614-FHDBO,109.2,7878.3,10406.22,0.0,2527.92,0,22,35.11,4551,Bank Withdrawal,0
4248-HCETZ,79.65,2365.15,2552.05,0.0,186.9,0,4,6.23,2174,Credit Card,1
0396-YCHWO,95.4,3474.2,4935.08,0.0,1460.88,0,12,40.58,5111,Bank Withdrawal,1
5656-MJEFC,48.15,2032.3,2032.3,0.0,0.0,0,8,0.0,2673,Credit Card,0
6598-KELSS,43.05,2208.05,2208.05,0.0,0.0,0,76,0.0,5409,Bank Withdrawal,1
2061-VVFST,19.5,805.2,2477.23,0.0,1672.03,0,0,45.19,3924,Bank Withdrawal,0
4132-KALRO,100.85,399.25,441.01,0.0,31.76,10,3,7.94,5354,Credit Card,1
2273-QCKXA,49.05,49.05,74.82,0.0,25.77,0,5,25.77,3178,Credit Card,0
6557-BZXLQ,69.65,1043.3,1409.7,0.0,366.4,0,24,22.9,5610,Bank Withdrawal,0
9764-REAFF,18.4,1057.85,2650.26,0.0,1592.41,0,0,26.99,4375,Bank Withdrawal,0
3038-PQIUY,66.15,2522.4,3287.72,0.0,765.32,0,13,20.14,4933,Bank Withdrawal,1
8963-JLGJT,55.9,157.55,257.39,0.0,99.84,0,69,33.28,4648,Credit Card,0
8345-MVDYC,81.65,3618.7,5301.25,0.0,1682.55,0,30,37.39,5937,Bank Withdrawal,0
7495-OOKFY,80.65,633.3,1024.1,0.0,390.8,0,17,48.85,5302,Credit Card,1
9135-MGVPY,84.7,5878.9,9216.43,0.0,3337.53,0,7,48.37,5345,Credit Card,1
7096-ZNBZI,26.45,1914.5,3514.34,0.0,1599.84,0,0,22.22,5534,Credit Card,0
8838-GPHZP,20.6,1298.7,2342.61,0.0,1043.91,0,0,16.57,6469,Credit Card,1
3707-LRWZD,84.05,2781.85,4070.17,0.0,1288.32,0,14,40.26,3553,Bank Withdrawal,0
2511-MORQY,54.9,2614.1,3130.6,0.0,516.5,0,6,10.33,4322,Bank Withdrawal,0
5293-WXJAK,104.05,1133.65,1323.4,0.0,189.75,0,27,17.25,4553,Bank Withdrawal,1
7883-ROJOC,44.9,839.65,1495.34,0.0,655.69,0,22,34.51,5842,Credit Card,0
0835-JKADZ,111.25,7984.15,10960.47,0.0,2976.32,0,53,41.92,4361,Bank Withdrawal,1
4537-DKTAL,45.55,84.4,178.2,0.0,83.8,10,71,41.9,4372,Bank Withdrawal,0
3354-OADJP,54.25,447.75,789.99,0.0,342.24,0,27,42.78,2237,Bank Withdrawal,0
6418-HNFED,83.25,4089.45,6146.79,0.0,2057.34,0,9,40.34,5340,Credit Card,1
4702-HDRKD,49.35,3321.35,3321.35,0.0,0.0,0,85,0.0,5905,Bank Withdrawal,1
8908-SLFCJ,20.85,435.25,902.03,1.31,468.09,0,0,22.29,5422,Credit Card,1
1349-WXNGG,20.05,20.05,32.05,0.0,12.0,0,0,12.0,4710,Bank Withdrawal,0
2662-NNTDK,24.8,1600.95,4582.5,0.0,2981.55,0,0,45.87,5826,Credit Card,0
3282-ZISZV,83.7,2633.3,3832.66,0.0,1199.36,0,15,37.48,3945,Credit Card,0
1241-EZFMJ,25.45,1538.6,2241.93,0.0,703.33,0,0,11.53,6015,Bank Withdrawal,0
8510-BBWMU,19.75,806.95,2342.81,0.0,1535.86,0,0,37.46,5678,Credit Card,1
9742-XOKTS,89.55,6038.55,7230.22,33.76,1225.43,0,11,18.29,6194,Bank Withdrawal,0
6608-QQLVK,50.5,50.5,90.08,0.0,39.58,0,28,39.58,2077,Bank Withdrawal,1
7074-STDCN,40.6,1494.5,1494.5,0.0,0.0,0,26,0.0,4436,Bank Withdrawal,1
9342-VNIMQ,54.65,1665.2,1860.23,0.0,195.03,0,5,5.91,5201,Bank Withdrawal,1
2908-WGAXL,24.95,1468.9,3096.26,0.0,1627.36,0,0,29.06,5243,Credit Card,1
4690-PKDQG,95.55,3930.6,4891.98,0.0,961.38,0,12,22.89,4121,Bank Withdrawal,1
2791-SFVEW,20.15,238.15,551.26,0.0,313.11,0,0,34.79,3772,Bank Withdrawal,0
6614-YOLAC,58.65,4145.25,4145.25,0.0,0.0,0,8,0.0,4151,Credit Card,0
4329-YPDDQ,108.2,2203.7,2524.7,0.0,321.0,0,18,16.05,2102,Bank Withdrawal,1
7876-AEHIG,60.15,3077.0,3077.0,0.0,0.0,0,10,0.0,5404,Bank Withdrawal,0
4671-VJLCL,79.85,4861.45,5669.11,0.0,807.66,0,17,12.82,4595,Credit Card,1
9136-ALYBR,24.45,24.45,24.45,0.0,0.0,0,2,0.0,2121,Mailed Check,1
4077-HWUYD,87.55,6463.15,9675.07,0.0,3211.92,0,53,44.61,5341,Bank Withdrawal,1
9371-BITHB,19.85,1070.5,1247.82,0.0,177.32,0,0,3.41,5432,Mailed Check,0
6867-ACCZI,52.5,1208.15,1208.15,0.0,0.0,0,75,0.0,3303,Credit Card,1
6365-MTGZX,96.0,2122.45,2716.69,0.0,594.24,0,2,24.76,3068,Bank Withdrawal,1
4785-FCIFB,24.4,1417.9,2643.39,0.0,1225.49,0,0,20.09,4900,Mailed Check,0
7969-FFOWG,19.9,1292.6,2467.15,0.0,1174.55,0,0,18.07,6312,Credit Card,0
9701-CDXHR,69.15,3649.6,6093.36,0.0,2333.76,110,13,45.76,5187,Credit Card,0
9122-UMROB,20.3,20.3,31.14,0.0,10.84,0,0,10.84,4270,Credit Card,0
2233-FAGXV,24.3,132.25,165.75,0.0,33.5,0,0,6.7,3181,Credit Card,1
2165-VOEGB,105.2,4822.85,6802.69,0.0,1979.84,0,71,43.04,3322,Bank Withdrawal,1
1656-DRSMG,109.85,7002.95,8200.58,0.0,1197.63,0,20,19.01,5775,Credit Card,1
1230-QAJDW,65.25,209.9,337.94,0.0,128.04,0,27,42.68,2562,Credit Card,1
8042-JVNFH,71.35,71.35,106.63,0.0,35.28,0,51,35.28,5730,Credit Card,1
9391-TTOYH,19.5,470.2,791.74,0.0,321.54,0,0,13.98,5652,Credit Card,1
2453-SAFNS,72.1,3886.05,6339.27,0.0,2453.22,0,2,45.43,4277,Credit Card,0
5519-NPHVG,94.2,1046.1,1311.71,7.39,153.0,120,24,12.75,3975,Bank Withdrawal,1
2907-ILJBN,20.6,233.9,255.02,0.0,21.12,0,0,1.92,4047,Credit Card,0
4735-BJKOU,20.15,804.85,1139.25,0.0,334.4,0,0,8.36,3915,Mailed Check,0
0743-HRVFF,56.15,2898.95,2898.95,0.0,0.0,0,76,0.0,4132,Bank Withdrawal,1
4657-FWVFY,96.35,3915.4,5092.2,0.0,1176.8,0,23,29.42,2004,Credit Card,1
1919-RTPQD,44.75,333.65,534.55,0.0,200.9,0,17,28.7,4699,Bank Withdrawal,0
3943-KDREE,74.95,1834.95,2290.73,0.0,455.78,0,15,17.53,2934,Bank Withdrawal,1
2978-XXSOG,59.05,1253.5,1974.0,0.0,720.5,0,24,32.75,3995,Credit Card,1
4480-MBMLB,104.8,3886.45,4909.21,0.0,1022.76,0,4,28.41,5319,Bank Withdrawal,1
4763-PGDPO,70.4,281.0,515.48,0.0,164.48,70,42,41.12,4494,Bank Withdrawal,0
4138-NAXED,81.0,4085.75,6285.18,0.0,2189.43,10,11,42.93,4121,Bank Withdrawal,0
1355-KUSBG,48.8,349.8,413.5,0.0,63.7,0,28,9.1,4785,Bank Withdrawal,0
1763-KUAAW,20.35,369.6,1045.14,0.0,675.54,0,0,37.53,4713,Bank Withdrawal,0
1977-STDKI,73.0,73.0,93.55,0.0,20.55,0,5,20.55,4116,Bank Withdrawal,1
3683-QKIUE,50.8,288.05,419.51,0.0,131.46,0,12,21.91,4713,Bank Withdrawal,1
4039-PIMHX,49.8,2398.4,2480.23,0.0,81.83,0,15,1.67,4306,Credit Card,0
6994-KERXL,55.9,238.5,309.3,0.0,70.8,0,22,17.7,3545,Bank Withdrawal,1
7384-GHBPI,35.15,99.75,99.75,0.0,0.0,0,13,0.0,2987,Bank Withdrawal,1
0481-SUMCB,102.15,4735.35,6270.75,0.0,1535.4,0,15,34.12,5391,Bank Withdrawal,1
7952-OBOYL,89.85,244.45,319.75,0.0,75.3,0,59,25.1,4096,Credit Card,1
1163-VIPRI,109.3,7337.55,8198.8,0.0,861.25,0,47,13.25,6087,Bank Withdrawal,0
7407-SUJIZ,20.6,541.5,875.5,0.0,334.0,0,0,13.36,2305,Credit Card,0
6693-DJWTY,55.6,2016.45,2456.05,0.0,439.6,0,56,12.56,5964,Credit Card,0
5924-SNGKP,20.25,865.0,1089.23,46.78,271.01,0,0,6.61,3972,Credit Card,1
5016-IBERQ,84.25,1968.1,2374.95,8.3,415.15,0,51,18.05,2781,Bank Withdrawal,0
0666-UXTJO,85.2,2874.45,3882.89,0.0,1008.44,0,29,29.66,5393,Credit Card,1
2446-ZKVAF,56.8,1074.65,1097.69,0.0,23.04,0,30,1.28,5558,Credit Card,0
5899-MQZZL,75.0,999.45,1077.84,0.0,78.39,0,48,6.03,2189,Mailed Check,1
1796-JANOW,19.95,38.15,107.29,0.0,69.14,0,0,34.57,4079,Credit Card,0
0082-LDZUE,44.3,44.3,87.25,0.0,42.95,0,9,42.95,4427,Credit Card,1
0734-OXWBT,70.7,225.65,300.77,0.0,75.12,0,17,25.04,2584,Credit Card,0
5301-GAUUY,80.35,2596.15,2643.83,0.0,47.68,0,21,1.49,5974,Bank Withdrawal,1
3097-PYWXL,19.95,82.9,197.1,0.0,114.2,0,0,28.55,2951,Bank Withdrawal,1
5846-QFDFI,88.6,2888.7,3252.03,0.0,363.33,0,73,11.01,3648,Credit Card,0
4548-SDBKE,85.2,474.8,647.25,0.0,172.45,0,46,34.49,4109,Bank Withdrawal,1
8544-GOQSH,80.05,1112.3,1135.96,0.0,23.66,0,21,1.69,4400,Credit Card,1
4661-NJEUX,20.05,20.05,23.28,0.0,3.23,0,0,3.23,5368,Credit Card,1
9360-OMDZZ,94.1,2322.85,3162.93,0.0,730.08,110,14,30.42,3192,Bank Withdrawal,1
3719-TDVQB,18.95,1031.1,2323.86,0.0,1292.76,0,0,23.94,5548,Mailed Check,1
5171-EPLKN,19.85,470.0,1756.55,0.0,1286.55,0,0,47.65,2176,Credit Card,0
0661-KQHNK,19.0,105.5,285.56,0.0,180.06,0,0,30.01,5518,Credit Card,0
1254-IZEYF,99.95,3186.65,4406.81,0.0,1220.16,0,4,39.36,5362,Bank Withdrawal,1
6848-YLDFR,75.2,4300.8,6351.1,0.0,2050.3,0,29,35.35,4559,Credit Card,1
0322-CHQRU,45.35,89.5,140.48,0.0,50.98,0,9,25.49,3478,Bank Withdrawal,0
6579-JPICP,20.4,20.4,38.21,0.0,17.81,0,0,17.81,2968,Mailed Check,0
4468-YDOVK,48.65,235.2,302.9,0.0,67.7,0,21,13.54,3307,Bank Withdrawal,1
7625-XCQRH,76.5,837.95,1009.55,0.0,171.6,0,4,15.6,2291,Bank Withdrawal,1
9470-YFUYI,71.0,5012.1,5817.95,0.0,805.85,0,24,11.35,5247,Bank Withdrawal,1
4808-YNLEU,62.15,2215.45,3074.0,0.0,858.55,0,30,24.53,5255,Bank Withdrawal,1
3694-DELSO,38.55,156.1,156.1,0.0,0.0,0,53,0.0,3824,Credit Card,0
1024-VRZHF,74.95,825.7,1063.08,0.0,237.38,0,30,21.58,2044,Bank Withdrawal,1
4232-JGKIY,19.2,19.2,45.57,0.0,26.37,0,0,26.37,2716,Bank Withdrawal,0
6877-TJMBR,84.8,84.8,122.63,0.0,37.83,0,51,37.83,2627,Bank Withdrawal,1
1183-CANVH,60.0,1347.15,1379.12,0.0,31.97,0,18,1.39,3835,Bank Withdrawal,0
1784-EZDKJ,106.8,5498.8,7138.2,0.0,1499.4,140,21,29.4,4640,Bank Withdrawal,1
8309-PPCED,110.45,7982.5,11311.06,0.0,3328.56,0,18,46.23,6030,Bank Withdrawal,1
1051-EQPZR,19.6,780.25,963.73,0.0,183.48,0,0,4.17,5584,Credit Card,0
0810-DHDBD,74.0,3877.65,4989.41,0.0,1111.76,0,21,21.38,5806,Credit Card,0
3655-SNQYZ,113.25,7895.15,10188.02,0.0,2292.87,0,3,33.23,5141,Credit Card,0
4332-MUOEZ,94.3,1818.3,2469.1,0.0,650.8,0,5,32.54,2574,Credit Card,0
5389-FFVKB,80.3,2483.05,2549.61,0.0,66.56,0,25,2.08,5365,Credit Card,1
7133-VBDCG,79.85,2015.35,2685.6,0.0,670.25,0,12,26.81,4535,Bank Withdrawal,1
7841-TZDMQ,46.0,84.5,184.12,0.0,99.62,0,41,49.81,2667,Credit Card,1
5960-WPXQM,79.05,79.05,110.39,0.0,31.34,0,52,31.34,3555,Bank Withdrawal,1
1227-UDMZR,91.15,6637.9,6850.3,0.0,212.4,0,26,2.95,4311,Bank Withdrawal,1
3970-XGJDU,19.2,1123.65,2613.51,0.0,1489.86,0,0,24.03,4937,Credit Card,1
4231-LZUYM,25.65,1887.0,2792.76,0.0,905.76,0,0,12.58,5613,Bank Withdrawal,0
5886-VLQVU,89.85,3161.2,4050.25,0.0,869.05,20,51,24.83,4945,Bank Withdrawal,1
3733-LSYCE,75.35,1114.55,1565.9,0.0,451.35,0,71,30.09,4891,Bank Withdrawal,0
7767-UXAGJ,50.45,50.45,78.7,0.0,28.25,0,9,28.25,2928,Bank Withdrawal,1
6917-IAYHD,33.6,33.6,83.6,0.0,0.0,50,19,0.0,4369,Credit Card,0
3280-MRDOF,69.1,2093.9,2670.42,21.08,597.6,0,30,19.92,3415,Credit Card,1
6457-USBER,80.8,80.8,122.57,0.0,41.77,0,15,41.77,4424,Bank Withdrawal,1
9357-UJRUN,58.35,1346.9,2163.14,0.0,816.24,0,4,34.01,5428,Bank Withdrawal,1
9572-MTILT,106.75,6252.9,9202.19,0.0,2909.29,40,21,49.31,4508,Bank Withdrawal,1
7450-NWRTR,99.45,1200.15,1462.83,0.0,262.68,0,26,21.89,2819,Bank Withdrawal,1
4283-IVYCI,64.95,547.8,795.57,0.0,247.77,0,11,27.53,3013,Credit Card,0
2867-UIMSS,80.5,80.5,116.27,0.0,35.77,0,69,35.77,2734,Bank Withdrawal,0
7803-XOCCZ,84.05,4326.8,5988.72,0.0,1661.92,0,26,31.96,6099,Bank Withdrawal,1
7615-ESMYF,44.6,97.1,97.1,0.0,0.0,0,51,0.0,5482,Bank Withdrawal,0
6614-VBEGU,69.45,1614.05,2671.49,0.0,1057.44,0,59,44.06,4208,Bank Withdrawal,1
4718-WXBGI,91.95,6614.9,8566.1,0.0,1951.2,0,59,27.1,4403,Credit Card,1
3108-PCCGG,84.45,5899.85,7103.69,0.0,1203.84,0,9,16.72,5856,Credit Card,0
9057-SIHCH,96.6,291.9,321.75,0.0,29.85,0,13,9.95,3260,Bank Withdrawal,1
3752-CQSJI,20.45,254.5,467.7,0.0,213.2,0,0,16.4,5417,Credit Card,1
0354-VXMJC,19.6,426.65,1209.57,0.0,782.92,0,0,34.04,4617,Credit Card,0
9800-ONTFE,75.8,1615.1,1717.84,0.0,102.74,0,58,4.67,4479,Bank Withdrawal,1
3665-JATSN,39.7,710.05,820.05,0.0,0.0,110,59,0.0,4034,Bank Withdrawal,1
2067-QYTCF,111.15,6953.4,7503.8,0.0,550.4,0,21,8.6,5455,Bank Withdrawal,1
8563-IIOXK,49.75,331.3,584.28,0.0,252.98,0,85,36.14,5651,Bank Withdrawal,1
3212-KXOCR,21.0,1107.2,2578.8,0.0,1471.6,0,0,28.3,4158,Bank Withdrawal,0
0637-YLETY,95.6,1555.65,1859.49,0.0,303.84,0,30,18.99,5915,Credit Card,1
3957-LXOLK,106.15,3152.5,3423.26,0.0,270.76,0,28,9.67,5030,Bank Withdrawal,1
1116-DXXDF,100.45,3801.7,5281.36,0.0,1479.66,0,19,37.94,2698,Bank Withdrawal,1
5795-BKOYE,59.1,4134.7,5133.82,0.0,999.12,0,19,14.48,5846,Bank Withdrawal,0
1536-HBSWP,49.9,49.9,64.83,0.0,14.93,0,4,14.93,4667,Bank Withdrawal,1
5360-LJCNJ,105.15,7555.0,8357.66,0.0,742.66,60,3,10.46,5707,Bank Withdrawal,1
9541-ZPSEA,80.35,5375.15,7012.59,0.0,1637.44,0,41,24.08,5954,Credit Card,0
7209-JCUDS,94.9,1048.85,1451.05,0.0,402.2,0,41,40.22,2832,Bank Withdrawal,1
2150-WLKUW,63.9,2635.0,4319.0,0.0,1684.0,0,52,42.1,2654,Bank Withdrawal,0
2753-JMMCV,74.2,4805.65,6250.6,0.0,1444.95,0,18,22.23,4774,Credit Card,1
7674-YTAFD,79.95,2684.85,4080.42,0.0,1395.57,0,13,42.29,3118,Bank Withdrawal,1
9824-BEMCV,69.0,1149.65,1914.14,0.0,764.49,0,11,44.97,3368,Bank Withdrawal,1
2364-UFROM,70.4,2044.75,3017.05,0.0,972.3,0,22,32.41,3380,Bank Withdrawal,0
5345-BMKWB,20.25,158.35,198.19,0.0,39.84,0,0,4.98,4964,Credit Card,0
3192-NQECA,110.0,7611.85,8617.57,0.0,1005.72,0,47,14.79,5034,Bank Withdrawal,1
2081-KJSQF,20.25,20.25,63.21,0.0,42.96,0,0,42.96,4769,Credit Card,1
2439-LYPMQ,102.6,4009.2,4143.89,45.81,180.5,0,24,4.75,5469,Bank Withdrawal,1
6250-CGGUN,84.4,4484.05,6139.69,0.0,1655.64,0,18,30.66,4154,Bank Withdrawal,0
9084-OAYKL,20.8,1212.25,4055.41,0.0,2843.16,0,0,49.02,4758,Credit Card,0
6124-ACRHJ,19.75,19.75,61.03,0.0,41.28,0,0,41.28,4099,Credit Card,0
5915-ANOEI,79.15,5536.5,8291.0,0.0,2754.5,0,2,39.35,4408,Credit Card,0
3726-TBHQT,114.0,8175.9,9982.85,0.0,1806.95,0,59,25.45,5600,Bank Withdrawal,1
6942-LBFDP,20.55,33.6,67.0,0.0,33.4,0,0,16.7,5629,Mailed Check,1
8812-ZRHFP,86.45,2538.05,3990.95,0.0,1452.9,0,58,48.43,2923,Bank Withdrawal,0
3138-BKYAV,85.35,489.45,561.27,0.0,71.82,0,27,11.97,4694,Bank Withdrawal,1
6762-NSODU,19.4,958.15,1541.43,0.0,583.28,0,0,12.68,4630,Credit Card,0
4211-MMAZN,20.25,20.25,43.41,0.0,23.16,0,0,23.16,2959,Mailed Check,0
0308-IVGOK,40.4,422.6,422.6,0.0,0.0,0,59,0.0,2133,Credit Card,1
1304-BCCFO,70.05,564.4,698.59,0.0,134.19,0,82,14.91,4900,Mailed Check,1
0788-DXBFY,19.55,1108.8,2728.74,0.0,1619.94,0,0,27.93,4801,Bank Withdrawal,1
7248-VZQLC,85.2,3969.35,4760.36,0.0,791.01,0,12,16.83,4661,Bank Withdrawal,1
7623-TRNQN,49.9,49.9,89.5,0.0,39.6,0,17,39.6,3113,Mailed Check,1
8563-OYMQY,90.95,1612.2,2206.86,0.0,594.66,0,21,34.98,5687,Credit Card,1
3400-ESFUW,57.55,3046.4,3590.4,0.0,484.0,60,48,8.8,5463,Bank Withdrawal,0
